RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOT. EARLY RDS.(1ST TEE)
89,0,40098,Matt Fitzpatrick,70.04,1611,23
92,0,22405,Justin Rose,70.05,1401,20
93,0,36801,Mark Hubbard,70.06,2242,32
94,0,30911,Tommy Fleetwood,70.08,1682,24
95,0,30926,Chris Kirk,70.09,2313,33
95,0,52215,Robert MacIntyre,70.09,1612,23
97,0,54421,Garrick Higgo,70.11,1893,27
98,0,45609,Tyler Duncan,70.15,1824,26
99,0,29725,Tony Finau,70.16,1754,25
100,0,48084,Wesley Bryan,70.19,1123,16
101,0,60767,Blaine Hale Jr.,70.20,702,10
102,0,34021,Bud Cauley,70.21,1334,19
102,0,59836,Pierceson Coody,70.21,1966,28
102,0,34563,Chesson Hadley,70.21,2036,29
105,0,26476,Chez Reavie,70.22,2247,32
105,0,54783,Dylan Wu,70.22,1896,27
107,0,51890,Greyson Sigg,70.24,1756,25
107,0,29221,Webb Simpson,70.24,1475,21
109,0,47591,Eric Cole,70.26,2670,38
110,0,22371,Aaron Baddeley,70.28,1757,25
110,0,23108,Matt Kuchar,70.28,2038,29
110,0,27139,David Skinns,70.28,1757,25
113,0,47679,Victor Perez,70.29,1968,28
113,0,48319,Tom Whitney,70.29,1687,24
113,0,45242,Kevin Yu,70.29,1687,24
116,0,12716,Charley Hoffman,70.30,1617,23
117,0,34099,Harris English,70.33,2321,33
117,0,59095,Chris Gotterup,70.33,1899,27
119,0,46113,Ryan McCormick,70.39,1267,18
120,0,32333,Kevin Tway,70.41,1197,17
121,0,32070,Rafael Campos,70.42,845,12
121,0,35532,Tom Hoge,70.42,2535,36
121,0,33204,Shane Lowry,70.42,1831,26
124,0,45522,Christiaan Bezuidenhout,70.43,2113,30
125,0,37275,Sam Ryder,70.44,1761,25
126,0,33408,Tyson Alexander,70.45,1550,22
127,0,33141,Keegan Bradley,70.46,1973,28
128,0,55708,Hayden Buckley,70.48,1480,21
129,0,59442,Parker Coody,70.50,1269,18
129,0,27936,Martin Laird,70.50,2115,30
129,0,27214,Kevin Streelman,70.50,1551,22
129,0,52513,Carson Young,70.50,2115,30
133,0,32640,Troy Merritt,70.52,1622,23
134,0,34255,Joseph Bramlett,70.57,1976,28
135,0,55789,Taylor Montgomery,70.58,1341,19
136,0,36799,Stephan Jaeger,70.59,1553,22
137,0,32757,Patton Kizzire,70.60,1059,15
137,0,47995,Davis Riley,70.60,2118,30
137,0,51894,Vince Whaley,70.60,1412,20
140,0,25493,Nick Taylor,70.61,1977,28
141,0,39977,Max Homa,70.62,2048,29
142,0,50497,Adrien Dumont de Chassart,70.64,1766,25
143,0,47347,Adam Schenk,70.65,2826,40
143,0,38991,Alejandro Tosti,70.65,1837,26
145,0,30927,Brendon Todd,70.67,2544,36
146,0,47993,Denny McCarthy,70.69,2262,32
147,0,37378,Min Woo Lee,70.70,1414,20
148,0,27129,Luke List,70.71,2475,35
148,0,47806,Raul Pereda,70.71,990,14
148,0,47483,Will Zalatoris,70.71,990,14
151,0,33653,Thomas Detry,70.72,1768,25
152,0,33968,Thorbjørn Olesen,70.74,1344,19
153,0,47988,Nick Hardy,70.77,3114,44
153,0,23320,Ryan Palmer,70.77,920,13
155,0,34046,Jordan Spieth,70.78,1628,23
156,0,34374,Erik Barnes,70.81,1133,16
157,0,56149,Wilson Furr,70.83,1275,18
158,0,40058,Zac Blair,70.84,1771,25
159,0,55182,Tom Kim,70.92,1773,25
160,0,57362,Austin Eckroat,70.94,2483,35
161,0,59866,Nick Dunlap,70.95,1490,21
162,0,40115,Adam Svensson,70.98,2981,42
163,0,31646,Emiliano Grillo,71.00,2272,32
164,0,48153,Matthieu Pavon,71.07,1919,27
165,0,29478,Kevin Kisner,71.21,1709,24
166,0,32102,Rickie Fowler,71.22,1923,27
167,0,47663,Kevin Dougherty,71.33,1070,15
168,0,51634,Sahith Theegala,71.46,1715,24
169,0,33399,Adam Hadwin,71.47,2716,38
170,0,35617,Martin Trainer,71.56,1145,16
171,0,27649,Brandt Snedeker,71.60,1432,20
171,0,48119,Ben Taylor,71.60,1074,15
173,0,34466,Peter Malnati,71.61,2005,28
173,0,48699,Callum Tarren,71.61,2005,28
175,0,52666,Sami Valimaki,71.63,1361,19
176,0,27330,Josh Teater,71.67,1505,21
177,0,57366,Cameron Young,71.68,2007,28
178,0,47420,Jake Knapp,71.70,1936,27
179,0,55454,Carl Yuan,71.79,1364,19
180,0,37212,Paul Barjon,71.81,1149,16
181,0,52453,Nicolai Højgaard,72.06,1297,18
182,0,28420,Ryan Brehm,72.11,2019,28
183,0,51070,Vincent Norrman,72.21,1733,24
184,0,27770,Camilo Villegas,72.48,1667,23
