RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 320+,TOTAL DRVS - OVERALL,RELATIVE TO PAR
80,0,47483,Will Zalatoris,18.94%,25,132,-0.24
81,0,29221,Webb Simpson,18.63%,19,102,-0.32
82,0,48119,Ben Taylor,18.55%,23,124,-0.43
83,0,35450,Patrick Cantlay,18.46%,24,130,-0.46
84,0,52514,Trace Crowe,18.38%,25,136,-0.20
85,0,27330,Josh Teater,18.27%,19,104,-0.53
86,0,39324,J.J. Spaun,18.13%,29,160,-0.48
87,0,33968,Thorbjørn Olesen,17.71%,17,96,-0.41
88,0,35461,Beau Hossler,17.65%,30,170,-0.33
89,0,47679,Victor Perez,17.36%,25,144,-0.48
90,0,48887,Matt Wallace,17.19%,22,128,-0.55
91,0,39977,Max Homa,17.09%,27,158,-0.04
92,0,57362,Austin Eckroat,16.67%,30,180,-0.50
93,0,30926,Chris Kirk,16.23%,25,154,-0.44
94,0,50095,Austin Smotherman,16.04%,17,106,-0.29
95,0,48153,Matthieu Pavon,15.87%,20,126,-0.35
96,0,55182,Tom Kim,15.82%,25,158,-0.40
97,0,47347,Adam Schenk,15.76%,29,184,-0.24
98,0,56630,Akshay Bhatia,15.70%,27,172,-0.48
99,0,33653,Thomas Detry,15.67%,21,134,-0.29
100,0,34099,Harris English,15.59%,29,186,-0.24
101,0,39997,Corey Conners,15.52%,27,174,-0.56
102,0,55708,Hayden Buckley,15.49%,22,142,-0.32
103,0,23320,Ryan Palmer,15.48%,13,84,-0.69
104,0,29908,C.T. Pan,15.25%,18,118,-0.50
105,0,32366,Kevin Chappell,15.18%,17,112,-0.47
106,0,12716,Charley Hoffman,15.00%,21,140,-0.76
107,0,52375,Doug Ghim,14.84%,27,182,-0.52
108,0,51997,Andrew Novak,14.46%,24,166,-0.58
109,0,47995,Davis Riley,14.38%,21,146,-0.38
110,0,50493,Justin Suh,14.19%,21,148,-0.62
111,0,28252,Seamus Power,14.06%,27,192,-0.37
112,0,34466,Peter Malnati,14.00%,21,150,-0.14
113,0,40026,Daniel Berger,13.82%,21,152,-0.67
114,0,28089,Jason Day,13.77%,19,138,-0.21
115,0,47591,Eric Cole,13.55%,29,214,-0.21
116,0,40098,Matt Fitzpatrick,13.38%,19,142,-0.37
117,0,37275,Sam Ryder,13.33%,20,150,-0.60
118,0,36871,Matt NeSmith,13.19%,19,144,-0.37
119,0,35506,Mackenzie Hughes,13.16%,25,190,-0.36
120,0,51349,Nico Echavarria,13.07%,23,176,-0.48
121,0,27349,Alex Noren,13.04%,18,138,-0.56
122,0,32102,Rickie Fowler,12.99%,20,154,-0.30
123,0,34021,Bud Cauley,12.96%,14,108,-0.29
124,0,47806,Raul Pereda,12.77%,12,94,-0.67
125,0,39971,Sungjae Im,12.64%,22,174,-0.32
126,0,29420,Billy Horschel,12.50%,19,152,-0.37
127,0,52513,Carson Young,12.21%,21,172,-0.52
128,0,32839,Hideki Matsuyama,12.16%,18,148,-0.39
129,0,55789,Taylor Montgomery,12.04%,13,108,-0.38
130,0,30911,Tommy Fleetwood,11.97%,17,142,-0.41
131,0,54783,Dylan Wu,11.88%,19,160,-0.79
132,0,51890,Greyson Sigg,11.84%,18,152,-0.33
133,0,48319,Tom Whitney,11.76%,16,136,-0.69
134,0,52666,Sami Valimaki,11.67%,14,120,-0.57
135,0,32367,Jorge Campillo,11.54%,12,104,-0.25
136,0,45609,Tyler Duncan,11.43%,16,140,-0.50
137,0,40162,Justin Lower,11.34%,22,194,-0.73
138,0,46414,Aaron Rai,11.05%,19,172,-0.42
139,0,27214,Kevin Streelman,10.87%,15,138,-0.80
140,0,51287,Ryo Hisatsune,10.71%,18,168,-0.56
140,0,33204,Shane Lowry,10.71%,15,140,-0.27
142,0,40115,Adam Svensson,10.28%,22,214,-0.23
143,0,34076,Joel Dahmen,10.11%,18,178,-0.61
144,0,47983,Chad Ramey,9.64%,16,166,-0.38
145,0,39327,Ben Silverman,9.62%,15,156,-0.60
146,0,35532,Tom Hoge,9.41%,19,202,-0.53
147,0,54591,Ben Griffin,9.38%,21,224,-0.67
148,0,46441,Robby Shelton,9.21%,14,152,-0.71
149,0,33486,Roger Sloan,9.09%,12,132,E
150,0,57900,Chandler Phillips,9.04%,15,166,-0.53
151,0,22405,Justin Rose,9.02%,11,122,-0.55
152,0,54628,Lee Hodges,8.79%,16,182,-0.50
153,0,32640,Troy Merritt,8.78%,13,148,-0.92
154,0,37455,Si Woo Kim,8.52%,15,176,-0.07
155,0,25493,Nick Taylor,8.43%,14,166,-0.64
156,0,27936,Martin Laird,8.33%,12,144,-0.50
156,0,30163,Henrik Norlander,8.33%,11,132,-0.82
158,0,49771,J.T. Poston,8.24%,14,170,-0.21
159,0,33399,Adam Hadwin,8.23%,13,158,+0.08
159,0,50525,Collin Morikawa,8.23%,13,158,-0.23
161,0,36801,Mark Hubbard,8.08%,16,198,-0.56
162,0,49960,Sepp Straka,7.79%,12,154,-0.50
163,0,45522,Christiaan Bezuidenhout,7.24%,11,152,-0.09
164,0,36884,Ben Kohles,7.06%,12,170,-0.58
165,0,27644,Brian Harman,6.90%,12,174,-0.42
165,0,47993,Denny McCarthy,6.90%,12,174,E
167,0,31646,Emiliano Grillo,6.47%,11,170,-0.73
168,0,27770,Camilo Villegas,6.14%,7,114,-0.57
169,0,25900,Lucas Glover,5.91%,11,186,-0.73
170,0,26476,Chez Reavie,5.88%,8,136,-0.75
171,0,36326,David Lipsky,5.80%,8,138,-0.38
172,0,34098,Russell Henley,5.48%,8,146,-0.50
173,0,27649,Brandt Snedeker,5.17%,6,116,-0.33
174,0,52374,Brandon Wu,4.94%,8,162,-0.25
175,0,26596,Ryan Moore,4.86%,7,144,-0.14
176,0,28775,Nate Lashley,4.73%,7,148,-0.86
177,0,29478,Kevin Kisner,4.63%,5,108,E
178,0,23108,Matt Kuchar,4.11%,6,146,-0.33
179,0,30927,Brendon Todd,3.54%,7,198,-0.57
180,0,29535,Brice Garnett,3.13%,3,96,-0.33
180,0,24024,Zach Johnson,3.13%,3,96,-0.33
182,0,22371,Aaron Baddeley,2.74%,4,146,E
183,0,34256,Andrew Putnam,2.53%,4,158,-0.50
184,0,40058,Zac Blair,2.44%,4,164,-1.00
