RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF HOLES
1,0,01684,Rick Lewallen,18
2,0,01444,Ken Green,16
2,0,02321,Fuzzy Zoeller,16
4,0,08793,Tiger Woods,14
5,0,01682,Wayne Levi,13
5,0,01884,Mac O'Grady,13
7,0,10585,Scott McCarron,12
7,0,01869,Jack Nicklaus,12
9,0,02099,Scott Simpson,11
10,0,01261,Jay Delsing,10
10,0,01435,Wayne Grady,10
10,0,01443,Hubert Green,10
10,0,20094,Jonathan Kaye,10
10,0,01782,Mike McCullough,10
10,0,01797,Rocco Mediate,10
10,0,01975,Tom Purtzer,10
10,0,01986,Joey Rassett,10
10,0,02218,Ted Tryba,10
19,0,20051,Joe Acosta Jr.,9
19,0,06124,Patrick Burke,9
19,0,07569,Mark Carnevale,9
19,0,01185,Brandel Chamblee,9
19,0,01200,Keith Clearwater,9
19,0,01219,John Cook,9
19,0,01329,Brad Faxon,9
19,0,01346,Ed Fiori,9
19,0,01512,Bunky Henry,9
19,0,01890,Brett Ogle,9
19,0,01935,Calvin Peete,9
19,0,02225,Howard Twitty,9
31,0,01049,Ian Baker-Finch,8
32,0,01804,Rick Meskell,7
33,0,01385,Jim Gallagher Jr.,6
33,0,01887,Mark O'Meara,6
33,0,20095,Carl Paulson,6
33,0,02223,Bob Tway,6
33,0,02246,Duffy Waldorf,6
38,0,01014,Fulton Allem,5
38,0,01024,Billy Andrade,5
38,0,10569,Mike Brisky,5
38,0,01132,Mark Brooks,5
38,0,01156,Curt Byrum,5
38,0,01235,Ben Crenshaw,5
38,0,01249,John Daly,5
38,0,08931,Glen Day,5
38,0,01334,Keith Fergus,5
38,0,01378,David Frost,5
38,0,10809,Jim Furyk,5
38,0,01408,Kelly Gibson,5
38,0,01418,Bill Glasson,5
38,0,08337,Mike Heinen,5
38,0,01527,Scott Hoch,5
38,0,01553,John Huston,5
38,0,01569,Peter Jacobsen,5
38,0,01610,Yoshinori Kaneko,5
38,0,06332,Neal Lancaster,5
38,0,06524,Craig Lee,5
38,0,01701,Bob Lohr,5
38,0,01725,John Mahaffey,5
38,0,01748,Doug Martin,5
38,0,01927,Dennis Paulson,5
38,0,01945,Kenny Perry,5
38,0,01958,Dan Pohl,5
38,0,02010,Loren Roberts,5
38,0,02020,Eduardo Romero,5
38,0,10215,Charlie Rymer,5
38,0,02094,Tony Sills,5
38,0,06567,Vijay Singh,5
38,0,02104,Jeff Sluman,5
38,0,02131,Mike Springer,5
38,0,02135,Mike Standly,5
38,0,02159,Curtis Strange,5
38,0,02170,Hal Sutton,5
38,0,06048,Dicky Thompson,5
38,0,02214,Kirk Triplett,5
38,0,08563,Bruce Vaughan,5
38,0,02267,D.A. Weibring,5
38,0,06791,Mark Wurtz,5
79,0,01006,John Adams,4
79,0,06197,Michael Allen,4
79,0,10885,Robert Allenby,4
79,0,01035,Tommy Armour III,4
79,0,07867,Woody Austin,4
79,0,01042,Paul Azinger,4
79,0,01060,Dave Barr,4
79,0,01072,Chip Beck,4
79,0,01093,Ronnie Black,4
79,0,06014,Eric Booker,4
79,0,01116,Michael Bradley,4
79,0,01129,Bill Britton,4
79,0,01142,Bart Bryant,4
79,0,01143,Brad Bryant,4
79,0,01175,Jim Carter,4
79,0,01201,Lennie Clements,4
79,0,01203,Russ Cochran,4
79,0,08717,Kawika Cotner,4
79,0,01226,Fred Couples,4
79,0,06034,Marco Dawson,4
79,0,01266,Clark Dennis,4
