RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 5 HOLES,TOTAL HOLE OUTS
1,0,01249,John Daly,14,247,0
2,0,01706,Davis Love III,13,335,0
3,0,01550,Ed Humenik,12,333,0
4,0,01096,Phil Blackmar,11,317,0
4,0,01261,Jay Delsing,11,345,0
6,0,01203,Russ Cochran,10,325,0
6,0,06332,Neal Lancaster,10,358,0
6,0,06090,Jim McGovern,10,403,0
6,0,02049,Gene Sauers,10,328,0
10,0,01143,Brad Bryant,9,361,0
10,0,01200,Keith Clearwater,9,362,0
10,0,06128,Steve Lamontagne,9,338,0
10,0,01723,Andrew Magee,9,265,0
10,0,02033,Dave Rummells,9,284,0
10,0,02090,Tom Sieckmann,9,347,0
16,0,01098,Jay Don Blake,8,274,0
16,0,01226,Fred Couples,8,243,0
16,0,01320,Bob Estes,8,323,0
16,0,01408,Kelly Gibson,8,353,0
16,0,01468,Gary Hallberg,8,305,0
16,0,01569,Peter Jacobsen,8,272,0
16,0,01677,Tom Lehman,8,320,0
16,0,01707,Steve Lowery,8,361,0
16,0,01837,Gil Morgan,8,292,0
16,0,02224,Greg Twiggs,8,314,0
26,0,01006,John Adams,7,321,0
26,0,06197,Michael Allen,7,282,0
26,0,06006,JC Anderson,7,268,0
26,0,01072,Chip Beck,7,310,0
26,0,06086,Russell Beiersdorf,7,344,0
26,0,01093,Ronnie Black,7,313,0
26,0,01161,Mark Calcavecchia,7,319,0
26,0,06034,Marco Dawson,7,365,0
26,0,01323,Brad Fabel,7,287,0
26,0,06575,Dudley Hart,7,313,0
26,0,06617,Brian Henninger,7,310,0
26,0,01682,Wayne Levi,7,261,0
26,0,01724,Jeff Maggert,7,295,0
26,0,02135,Mike Standly,7,321,0
26,0,02214,Kirk Triplett,7,322,0
26,0,02217,Dennis Trixler,7,288,0
26,0,02255,Denis Watson,7,216,0
26,0,02279,Mark Wiebe,7,307,0
26,0,02321,Fuzzy Zoeller,7,245,0
45,0,01116,Michael Bradley,6,271,0
45,0,07569,Mark Carnevale,6,346,0
45,0,01185,Brandel Chamblee,6,283,0
45,0,01284,Mike Donald,6,313,0
45,0,01313,Steve Elkington,6,287,0
45,0,01549,Mike Hulbert,6,342,0
45,0,01690,Bruce Lietzke,6,175,0
45,0,01810,Phil Mickelson,6,244,0
45,0,01846,Jodie Mudd,6,209,0
45,0,01890,Brett Ogle,6,199,0
45,0,01975,Tom Purtzer,6,200,0
45,0,02101,Joey Sindelar,6,247,0
45,0,10795,Neale Smith,6,196,0
45,0,02131,Mike Springer,6,286,0
45,0,02159,Curtis Strange,6,277,0
60,0,01024,Billy Andrade,5,327,0
60,0,01042,Paul Azinger,5,270,0
60,0,01060,Dave Barr,5,326,0
60,0,01157,Tom Byrum,5,259,0
60,0,01235,Ben Crenshaw,5,235,0
