RANK,MOVEMENT,PLAYER_ID,PLAYER,CAREER BEST STREAK,BEST YTD STREAK
1,0,01958,Dan Pohl,19,19
2,0,01475,Donnie Hammond,17,8
2,0,01736,Roger Maltbie,17,4
4,0,01527,Scott Hoch,15,15
5,0,02146,Payne Stewart,14,7
6,0,01042,Paul Azinger,13,8
6,0,01162,Rex Caldwell,13,3
6,0,01666,Bernhard Langer,13,8
6,0,01935,Calvin Peete,13,6
6,0,01996,Mike Reid,13,13
6,0,02094,Tony Sills,13,7
6,0,02159,Curtis Strange,13,8
13,0,01060,Dave Barr,12,12
13,0,01305,Danny Edwards,12,5
13,0,01641,Gary Koch,12,2
13,0,01783,Mark McCumber,12,12
13,0,02099,Scott Simpson,12,10
13,0,02133,Craig Stadler,12,12
19,0,01150,George Burns,11,11
19,0,01355,Raymond Floyd,11,6
19,0,01725,John Mahaffey,11,8
19,0,01858,Tommy Nakajima,11,7
19,0,01887,Mark O'Meara,11,11
19,0,01928,Corey Pavin,11,7
19,0,01975,Tom Purtzer,11,5
19,0,02023,Clarence Rose,11,11
19,0,02098,Jim Simons,11,3
19,0,02100,Tim Simpson,11,11
19,0,02170,Hal Sutton,11,5
19,0,02201,Jim Thorpe,11,2
31,0,01096,Phil Blackmar,10,5
31,0,01282,Trevor Dodds,10,10
31,0,01443,Hubert Green,10,4
31,0,01639,Kenny Knox,10,5
31,0,01715,Mark Lye,10,4
31,0,01823,Larry Mize,10,10
31,0,01837,Gil Morgan,10,10
31,0,01960,Don Pooley,10,9
31,0,02104,Jeff Sluman,10,10
31,0,02242,Lanny Wadkins,10,10
41,0,01068,Andy Bean,9,4
41,0,01226,Fred Couples,9,9
41,0,01334,Keith Fergus,9,2
41,0,01361,Dan Forsman,9,4
41,0,01378,David Frost,9,9
41,0,01390,Buddy Gardner,9,5
41,0,01452,Jeff Grygiel,9,3
41,0,01495,Morris Hatalsky,9,4
41,0,01926,Steve Pate,9,9
41,0,02049,Gene Sauers,9,7
41,0,02118,J.C. Snead,9,9
41,0,02160,Ron Streck,9,6
41,0,02223,Bob Tway,9,5
41,0,02241,Bobby Wadkins,9,9
41,0,02256,Tom Watson,9,9
41,0,02279,Mark Wiebe,9,9
41,0,02322,Richard Zokol,9,9
58,0,01061,Ray Barr Jr.,8,8
58,0,01072,Chip Beck,8,8
58,0,01093,Ronnie Black,8,8
58,0,01135,Ken Brown,8,8
58,0,01156,Curt Byrum,8,8
58,0,01157,Tom Byrum,8,8
58,0,01161,Mark Calcavecchia,8,8
58,0,01192,T.C. Chen,8,8
58,0,01197,Bobby Clampett,8,6
58,0,01219,John Cook,8,6
58,0,01235,Ben Crenshaw,8,8
58,0,01331,Rick Fehr,8,3
58,0,01346,Ed Fiori,8,4
58,0,01414,Bob Gilder,8,4
58,0,01435,Wayne Grady,8,7
58,0,01457,Jay Haas,8,8
58,0,01468,Gary Hallberg,8,8
58,0,01569,Peter Jacobsen,8,7
58,0,01682,Wayne Levi,8,5
58,0,01690,Bruce Lietzke,8,6
58,0,01701,Bob Lohr,8,8
58,0,01755,Dick Mast,8,8
58,0,01815,Johnny Miller,8,5
58,0,01869,Jack Nicklaus,8,3
58,0,01876,Greg Norman,8,8
58,0,01998,Jack Renner,8,8
58,0,02007,Larry Rinker,8,4
58,0,02101,Joey Sindelar,8,5
58,0,02111,Mike Smith,8,4
58,0,02213,Lee Trevino,8,4
58,0,02225,Howard Twitty,8,8
58,0,02229,Brett Upper,8,5
58,0,02244,Fred Wadsworth,8,8
58,0,02267,D.A. Weibring,8,8
92,0,01006,John Adams,7,6
92,0,01051,Seve Ballesteros,7,7
92,0,01081,Bill Bergin,7,1
92,0,01103,Charles Bolling,7,6
92,0,01113,Steve Bowman,7,7
92,0,01127,Danny Briggs,7,2
92,0,01196,Brian Claar,7,3
92,0,01201,Lennie Clements,7,5
92,0,01284,Mike Donald,7,5
92,0,01313,Steve Elkington,7,7
92,0,01323,Brad Fabel,7,3
92,0,01436,David Graham,7,4
92,0,01444,Ken Green,7,4
92,0,01522,Lon Hinkle,7,7
92,0,01556,Joe Inman,7,1
92,0,01557,John Inman,7,7
92,0,01648,Billy Kratzert,7,7
92,0,01706,Davis Love III,7,7
92,0,01717,Sandy Lyle,7,6
92,0,01799,Steve Melnyk,7,0
92,0,01864,Larry Nelson,7,7
92,0,01877,Tim Norris,7,4
92,0,01964,Greg Powers,7,7
92,0,01968,Nick Price,7,7
92,0,02015,Chi Chi Rodriguez,7,0
92,0,02033,Dave Rummells,7,7
92,0,02041,Bill Sander,7,6
92,0,02087,Don Shirey Jr.,7,7
92,0,02126,Bruce Soulsby,7,7
92,0,02190,Doug Tewell,7,5
92,0,02303,Robert Wrenn,7,7
92,0,02321,Fuzzy Zoeller,7,7
124,0,01030,Isao Aoki,6,4
124,0,01033,George Archer,6,3
124,0,01095,Woody Blackburn,6,2
124,0,01098,Jay Don Blake,6,6
124,0,01106,Jim Booros,6,0
124,0,01200,Keith Clearwater,6,6
124,0,01203,Russ Cochran,6,6
124,0,01205,Jim Colbert,6,4
124,0,01214,Frank Conner,6,4
124,0,01261,Jay Delsing,6,4
124,0,01268,Jim Dent,6,1
124,0,01306,David Edwards,6,4
124,0,01326,Nick Faldo,6,3
124,0,01363,John Fought,6,1
124,0,01385,Jim Gallagher Jr.,6,3
124,0,01412,Gibby Gilbert,6,2
124,0,01438,Lou Graham,6,2
124,0,01469,Dan Halldorson,6,4
124,0,01501,Vance Heafner,6,6
124,0,01549,Mike Hulbert,6,4
124,0,01559,Hale Irwin,6,4
124,0,01571,Barry Jaeckel,6,6
124,0,01599,Steve Jones,6,6
124,0,01633,Tom Kite,6,6
124,0,01665,Ralph Landrum,6,0
124,0,01703,Lyn Lott,6,0
124,0,01713,David Lundstrom,6,0
124,0,01790,Pat McGowan,6,6
124,0,01851,Bob Murphy,6,4
124,0,01861,Jim Nelford,6,3
124,0,01878,Andy North,6,5
124,0,01891,David Ogrin,6,4
124,0,01897,Peter Oosterhuis,6,1
124,0,01938,David Peoples,6,3
124,0,01941,Tom Pernice Jr.,6,2
124,0,01943,Chris Perry,6,4
124,0,01949,Mark Pfeil,6,4
124,0,01984,Sam Randolph,6,6
124,0,01994,Victor Regalado,6,0
124,0,02010,Loren Roberts,6,4
124,0,02167,Mike Sullivan,6,5
124,0,02195,Leonard Thompson,6,4
124,0,02196,Robert Thompson,6,6
124,0,02217,Dennis Trixler,6,3
124,0,02255,Denis Watson,6,6
124,0,02294,Willie Wood,6,4
170,0,01037,Dewey Arnette,5,5
170,0,01114,Bob Boyd,5,0
170,0,01132,Mark Brooks,5,5
170,0,01158,George Cadle,5,0
170,0,01175,Jim Carter,5,5
170,0,01179,Antonio Cerda,5,5
170,0,01206,Bobby Cole,5,5
170,0,01275,Terry Diehl,5,0
170,0,01278,Andy Dillard,5,5
170,0,01288,Ed Dougherty,5,5
170,0,01303,Bob Eastwood,5,5
170,0,01329,Brad Faxon,5,4
170,0,01342,Forrest Fezler,5,1
170,0,01353,Bruce Fleisher,5,1
170,0,01401,Al Geiberger,5,2
170,0,01418,Bill Glasson,5,4
170,0,01446,Brad Greer,5,5
170,0,01477,Phillip Hancock,5,3
170,0,01499,Mark Hayes,5,5
170,0,01513,Denny Hepler,5,2
170,0,01520,Mike Hill,5,1
170,0,01578,Tom Jenkins,5,0
170,0,01593,Philip Jonas,5,5
170,0,01677,Tom Lehman,5,0
170,0,01707,Steve Lowery,5,5
170,0,01723,Andrew Magee,5,5
170,0,01771,Blaine McCallister,5,5
170,0,01779,Gary McCord,5,4
170,0,01817,Lindy Miller,5,0
170,0,01846,Jodie Mudd,5,5
170,0,01884,Mac O'Grady,5,5
170,0,01892,Aki Ohmachi,5,5
170,0,01925,Jerry Pate,5,3
170,0,01945,Kenny Perry,5,5
170,0,02016,Bill Rogers,5,3
170,0,02083,Tom Shaw,5,5
170,0,02090,Tom Sieckmann,5,3
170,0,02108,Ivan Smith,5,0
170,0,02224,Greg Twiggs,5,4
170,0,02239,Scott Verplank,5,4
210,0,01032,Kikuo Arai,4,2
210,0,01039,Perry Arthur,4,4
210,0,01086,Roy Biancalana,4,4
210,0,01129,Bill Britton,4,4
210,0,01143,Brad Bryant,4,4
210,0,01168,David Canipe,4,4
210,0,01193,T.M. Chen,4,0
210,0,01242,Rod Curl,4,1
210,0,01290,Dale Douglass,4,0
210,0,01310,Dave Eichelberger,4,4
210,0,01312,Lee Elder,4,0
210,0,01316,Gene Elliott,4,1
210,0,01413,Larry Gilbert,4,0
210,0,01526,David Hobby,4,4
210,0,01561,Bill Israelson,4,2
210,0,01659,Massy Kuramoto,4,0
210,0,01681,Gavan Levenson,4,0
210,0,01692,Pat Lindsey,4,2
210,0,01777,John McComish,4,4
210,0,01782,Mike McCullough,4,4
210,0,01797,Rocco Mediate,4,4
210,0,01814,Allen Miller,4,0
210,0,01867,Bobby Nichols,4,2
210,0,01871,Mike Nicolette,4,3
210,0,01872,Lonnie Nielsen,4,2
210,0,01919,Philip Parkin,4,4
210,0,01931,Rick Pearson,4,3
210,0,01952,Billy Pierot,4,4
210,0,01955,Gary Player,4,1
210,0,01986,Joey Rassett,4,1
210,0,02084,Bob Shearer,4,0
210,0,02120,Ed Sneed,4,0
210,0,02148,Ray Stewart,4,4
210,0,02180,Harry Taylor,4,4
210,0,02232,Tommy Valentine,4,0
210,0,02246,Duffy Waldorf,4,4
210,0,02260,DeWitt Weaver,4,0
247,0,01035,Tommy Armour III,3,3
247,0,01036,Wally Armstrong,3,0
247,0,01057,Miller Barber,3,1
247,0,01077,Mike Bender,3,3
247,0,01151,Clark Burroughs,3,3
247,0,01154,Bill Buttner,3,1
247,0,01215,Charles Coody,3,1
247,0,01237,Nathaniel Crosby,3,0
247,0,01248,Rick Dalpos,3,3
247,0,01357,Brian Fogt,3,2
247,0,01392,Tom Garner,3,3
247,0,01425,Ernie Gonzalez,3,2
247,0,01448,Tony Grimes,3,3
247,0,06284,Jim Hallet,3,1
247,0,01503,Skeeter Heath,3,0
247,0,01529,Mike Holland,3,0
247,0,01560,David Ishii,3,0
247,0,06308,John Jacobs,3,1
247,0,01576,Don January,3,0
247,0,01584,Doug Johnson,3,3
247,0,01597,Grier Jones,3,0
247,0,01624,Darrell Kestner,3,0
247,0,01654,Gary Krueger,3,3
247,0,01662,Greg Ladehoff,3,3
247,0,01687,Jeff Lewis,3,2
247,0,01695,Gene Littler,3,0
247,0,01724,Jeff Maggert,3,1
247,0,01787,Mike McGee,3,3
247,0,01796,Mark McNulty,3,0
247,0,01821,Jeff Mitchell,3,0
247,0,01833,Orville Moody,3,0
247,0,01838,Mike Morley,3,3
247,0,01849,Bill Murchison,3,0
247,0,01910,Arnold Palmer,3,2
247,0,01954,Gary Pinns,3,2
247,0,02020,Eduardo Romero,3,0
247,0,02067,Ted Schulz,3,3
247,0,02185,Lance Ten Broeck,3,1
247,0,02197,Rocky Thompson,3,3
247,0,02200,David Thore,3,0
247,0,02254,Scott Watkins,3,1
247,0,02268,Tom Weiskopf,3,1
247,0,02270,Mike West,3,0
247,0,02292,Bob Wolcott,3,3
247,0,02314,Kermit Zarley,3,1
247,0,02317,Larry Ziegler,3,2
293,0,01005,Adam Adams,2,0
293,0,01011,Rafael Alarcon,2,1
293,0,01085,Bob Betley,2,0
293,0,01087,Don Bies,2,0
293,0,01097,James Blair,2,0
293,0,01099,Homero Blancas,2,0
293,0,01117,Steve Brady,2,0
293,0,01124,Gay Brewer,2,0
293,0,01155,Bob Byman,2,0
293,0,07569,Mark Carnevale,2,1
293,0,01250,Lee Danielian,2,0
293,0,01256,Rodger Davis,2,1
293,0,01269,Bruce Devlin,2,0
293,0,01450,Gary Groh,2,0
293,0,01464,Chip Hall,2,1
293,0,01506,Bobby Heins,2,0
293,0,01510,Nolan Henke,2,1
293,0,01519,Dave Hill,2,1
293,0,01534,John Horne,2,2
293,0,01564,David Jackson,2,0
293,0,01676,Ted Lehmann,2,2
293,0,01760,Ken Mattiace,2,1
293,0,01812,Danny Mijovic,2,0
293,0,01813,Mike Miles,2,0
293,0,01826,Brian Mogg,2,0
293,0,06377,Jet Ozaki,2,1
293,0,01906,Masashi Jumbo Ozaki,2,2
293,0,02002,John Riegger,2,2
293,0,02036,Jim Rutledge,2,1
293,0,02045,Cesar Sanudo,2,1
293,0,02102,John Slaughter,2,0
293,0,02105,Bob Smith,2,0
293,0,02152,Dave Stockton,2,2
293,0,02186,Brian Tennyson,2,2
293,0,02226,Tray Tyner,2,2
293,0,02287,Jim Wilson,2,2
293,0,02291,Paul Wise,2,1
293,0,02300,Ian Woosnam,2,2
