RANK,MOVEMENT,PLAYER_ID,PLAYER,CAREER BEST STREAK,BEST YTD STREAK
1,0,01527,Scott Hoch,12,4
2,0,01783,Mark McCumber,11,7
2,0,01925,Jerry Pate,11,1
4,0,01996,Mike Reid,10,5
4,0,02090,Tom Sieckmann,10,5
6,0,01457,Jay Haas,9,8
6,0,01690,Bruce Lietzke,9,4
6,0,01771,Blaine McCallister,9,5
6,0,01837,Gil Morgan,9,3
6,0,02146,Payne Stewart,9,4
11,0,01068,Andy Bean,8,5
11,0,01129,Bill Britton,8,8
11,0,01162,Rex Caldwell,8,3
11,0,01197,Bobby Clampett,8,3
11,0,01378,David Frost,8,5
11,0,01414,Bob Gilder,8,5
11,0,01443,Hubert Green,8,4
11,0,01475,Donnie Hammond,8,4
11,0,01499,Mark Hayes,8,4
11,0,01507,Webb Heintzelman,8,8
11,0,01599,Steve Jones,8,8
11,0,01633,Tom Kite,8,4
11,0,01935,Calvin Peete,8,2
11,0,02133,Craig Stadler,8,8
11,0,02159,Curtis Strange,8,4
11,0,02201,Jim Thorpe,8,3
11,0,02241,Bobby Wadkins,8,4
28,0,01157,Tom Byrum,7,5
28,0,01161,Mark Calcavecchia,7,4
28,0,01242,Rod Curl,7,1
28,0,01320,Bob Estes,7,7
28,0,01385,Jim Gallagher Jr.,7,7
28,0,01522,Lon Hinkle,7,4
28,0,01639,Kenny Knox,7,7
28,0,01641,Gary Koch,7,3
28,0,01666,Bernhard Langer,7,3
28,0,01682,Wayne Levi,7,6
28,0,01706,Davis Love III,7,5
28,0,01725,John Mahaffey,7,4
28,0,01736,Roger Maltbie,7,4
28,0,01864,Larry Nelson,7,4
28,0,01998,Jack Renner,7,0
28,0,02023,Clarence Rose,7,3
28,0,02094,Tony Sills,7,7
28,0,02213,Lee Trevino,7,2
28,0,02225,Howard Twitty,7,4
28,0,02242,Lanny Wadkins,7,4
28,0,02246,Duffy Waldorf,7,7
28,0,02256,Tom Watson,7,3
28,0,02322,Richard Zokol,7,4
51,0,01042,Paul Azinger,6,6
51,0,01060,Dave Barr,6,4
51,0,01072,Chip Beck,6,3
51,0,01081,Bill Bergin,6,0
51,0,01098,Jay Don Blake,6,6
51,0,01150,George Burns,6,2
51,0,01156,Curt Byrum,6,5
51,0,01205,Jim Colbert,6,0
51,0,01219,John Cook,6,3
51,0,01305,Danny Edwards,6,2
51,0,01306,David Edwards,6,6
51,0,01310,Dave Eichelberger,6,6
51,0,01346,Ed Fiori,6,3
51,0,01444,Ken Green,6,5
51,0,01469,Dan Halldorson,6,2
51,0,01495,Morris Hatalsky,6,3
51,0,01501,Vance Heafner,6,1
51,0,01556,Joe Inman,6,0
51,0,01557,John Inman,6,6
51,0,01559,Hale Irwin,6,4
51,0,01578,Tom Jenkins,6,0
51,0,01701,Bob Lohr,6,3
51,0,01717,Sandy Lyle,6,6
51,0,01723,Andrew Magee,6,5
51,0,01815,Johnny Miller,6,4
51,0,01877,Tim Norris,6,3
51,0,01887,Mark O'Meara,6,6
51,0,01891,David Ogrin,6,3
51,0,01928,Corey Pavin,6,4
51,0,01958,Dan Pohl,6,4
51,0,01960,Don Pooley,6,3
51,0,01979,Sammy Rachels,6,0
51,0,01984,Sam Randolph,6,3
51,0,02016,Bill Rogers,6,0
51,0,02033,Dave Rummells,6,6
51,0,02049,Gene Sauers,6,4
51,0,02099,Scott Simpson,6,3
51,0,02101,Joey Sindelar,6,5
51,0,02104,Jeff Sluman,6,6
51,0,02170,Hal Sutton,6,5
51,0,02186,Brian Tennyson,6,6
51,0,02195,Leonard Thompson,6,3
51,0,02244,Fred Wadsworth,6,1
51,0,02255,Denis Watson,6,0
51,0,02303,Robert Wrenn,6,5
51,0,02321,Fuzzy Zoeller,6,6
97,0,01006,John Adams,5,4
97,0,01030,Isao Aoki,5,4
97,0,01037,Dewey Arnette,5,2
97,0,01049,Ian Baker-Finch,5,2
97,0,01051,Seve Ballesteros,5,2
97,0,01077,Mike Bender,5,1
97,0,01093,Ronnie Black,5,4
97,0,01096,Phil Blackmar,5,3
97,0,01106,Jim Booros,5,4
97,0,01114,Bob Boyd,5,1
97,0,01135,Ken Brown,5,1
97,0,01143,Brad Bryant,5,4
97,0,01151,Clark Burroughs,5,3
97,0,01158,George Cadle,5,2
97,0,01168,David Canipe,5,3
97,0,01175,Jim Carter,5,5
97,0,01179,Antonio Cerda,5,3
97,0,01196,Brian Claar,5,2
97,0,01200,Keith Clearwater,5,5
97,0,01203,Russ Cochran,5,5
97,0,01226,Fred Couples,5,3
97,0,01235,Ben Crenshaw,5,3
97,0,01268,Jim Dent,5,2
97,0,01284,Mike Donald,5,3
97,0,01312,Lee Elder,5,0
97,0,01323,Brad Fabel,5,3
97,0,01326,Nick Faldo,5,5
97,0,01329,Brad Faxon,5,4
97,0,01334,Keith Fergus,5,1
97,0,01355,Raymond Floyd,5,4
97,0,01418,Bill Glasson,5,3
97,0,01435,Wayne Grady,5,3
97,0,01436,David Graham,5,2
97,0,01468,Gary Hallberg,5,3
97,0,06284,Jim Hallet,5,3
97,0,01549,Mike Hulbert,5,4
97,0,01553,John Huston,5,2
97,0,01569,Peter Jacobsen,5,5
97,0,01648,Billy Kratzert,5,2
97,0,01707,Steve Lowery,5,5
97,0,01790,Pat McGowan,5,5
97,0,01796,Mark McNulty,5,0
97,0,01799,Steve Melnyk,5,0
97,0,01823,Larry Mize,5,3
97,0,01846,Jodie Mudd,5,5
97,0,01851,Bob Murphy,5,1
97,0,01858,Tommy Nakajima,5,2
97,0,01884,Mac O'Grady,5,2
97,0,01926,Steve Pate,5,3
97,0,01938,David Peoples,5,5
97,0,01964,Greg Powers,5,1
97,0,01968,Nick Price,5,5
97,0,01975,Tom Purtzer,5,4
97,0,02067,Ted Schulz,5,5
97,0,02083,Tom Shaw,5,0
97,0,02084,Bob Shearer,5,0
97,0,02087,Don Shirey Jr.,5,5
97,0,02098,Jim Simons,5,0
97,0,02118,J.C. Snead,5,4
97,0,02160,Ron Streck,5,4
97,0,02167,Mike Sullivan,5,3
97,0,02190,Doug Tewell,5,3
97,0,02223,Bob Tway,5,5
97,0,02224,Greg Twiggs,5,2
97,0,02229,Brett Upper,5,1
97,0,02267,D.A. Weibring,5,2
97,0,02268,Tom Weiskopf,5,0
97,0,02279,Mark Wiebe,5,4
97,0,02294,Willie Wood,5,1
97,0,02317,Larry Ziegler,5,1
167,0,01014,Fulton Allem,4,3
167,0,01033,George Archer,4,2
167,0,01035,Tommy Armour III,4,4
167,0,01039,Perry Arthur,4,4
167,0,01061,Ray Barr Jr.,4,3
167,0,01132,Mark Brooks,4,3
167,0,01133,Billy Ray Brown,4,4
167,0,01154,Bill Buttner,4,4
167,0,01201,Lennie Clements,4,4
167,0,01214,Frank Conner,4,1
167,0,01224,Jeff Coston,4,4
167,0,01261,Jay Delsing,4,4
167,0,01269,Bruce Devlin,4,0
167,0,01275,Terry Diehl,4,0
167,0,01282,Trevor Dodds,4,3
167,0,01288,Ed Dougherty,4,2
167,0,01307,Joel Edwards,4,4
167,0,01313,Steve Elkington,4,4
167,0,01316,Gene Elliott,4,1
167,0,01331,Rick Fehr,4,4
167,0,01342,Forrest Fezler,4,2
167,0,01353,Bruce Fleisher,4,0
167,0,01361,Dan Forsman,4,3
167,0,01381,Fred Funk,4,4
167,0,01390,Buddy Gardner,4,4
167,0,01412,Gibby Gilbert,4,1
167,0,01477,Phillip Hancock,4,1
167,0,01513,Denny Hepler,4,0
167,0,01533,P.H. Horgan III,4,4
167,0,01550,Ed Humenik,4,4
167,0,01571,Barry Jaeckel,4,2
167,0,01576,Don January,4,0
167,0,01681,Gavan Levenson,4,0
167,0,01715,Mark Lye,4,3
167,0,01755,Dick Mast,4,3
167,0,01768,John Mazza,4,0
167,0,01779,Gary McCord,4,3
167,0,01782,Mike McCullough,4,2
167,0,01786,Jerry McGee,4,0
167,0,01797,Rocco Mediate,4,4
167,0,01814,Allen Miller,4,0
167,0,01817,Lindy Miller,4,0
167,0,01821,Jeff Mitchell,4,0
167,0,01838,Mike Morley,4,0
167,0,01861,Jim Nelford,4,0
167,0,01869,Jack Nicklaus,4,3
167,0,01871,Mike Nicolette,4,1
167,0,01872,Lonnie Nielsen,4,0
167,0,01876,Greg Norman,4,3
167,0,01878,Andy North,4,1
167,0,01897,Peter Oosterhuis,4,0
167,0,01931,Rick Pearson,4,4
167,0,01941,Tom Pernice Jr.,4,3
167,0,01943,Chris Perry,4,3
167,0,01945,Kenny Perry,4,3
167,0,01949,Mark Pfeil,4,1
167,0,01992,Don Reese,4,4
167,0,02007,Larry Rinker,4,3
167,0,02010,Loren Roberts,4,4
167,0,02041,Bill Sander,4,4
167,0,02100,Tim Simpson,4,4
167,0,02111,Mike Smith,4,0
167,0,02120,Ed Sneed,4,0
167,0,02148,Ray Stewart,4,3
167,0,02180,Harry Taylor,4,4
167,0,02192,Steve Thomas,4,1
167,0,02222,Billy Tuten,4,4
167,0,02230,Stan Utley,4,4
167,0,02239,Scott Verplank,4,3
236,0,01001,Tommy Aaron,3,0
236,0,01017,Bud Allin,3,0
236,0,01024,Billy Andrade,3,3
236,0,01036,Wally Armstrong,3,0
236,0,01057,Miller Barber,3,0
236,0,01065,Beau Baugh,3,0
236,0,01069,Frank Beard,3,0
236,0,01078,Jim Benepe,3,3
236,0,01094,Mike Blackburn,3,0
236,0,01095,Woody Blackburn,3,0
236,0,01103,Charles Bolling,3,0
236,0,01112,Charlie Bowles,3,3
236,0,01113,Steve Bowman,3,0
236,0,01142,Bart Bryant,3,0
236,0,01155,Bob Byman,3,0
236,0,01191,Barry Cheesman,3,3
236,0,01192,T.C. Chen,3,1
236,0,01206,Bobby Cole,3,1
236,0,01215,Charles Coody,3,0
236,0,01248,Rick Dalpos,3,2
236,0,01249,John Daly,3,3
236,0,01278,Andy Dillard,3,1
236,0,01290,Dale Douglass,3,0
236,0,01303,Bob Eastwood,3,3
236,0,01333,Jack Ferenz,3,0
236,0,01363,John Fought,3,1
236,0,01388,Robert Gamez,3,3
236,0,01401,Al Geiberger,3,0
236,0,01425,Ernie Gonzalez,3,2
236,0,01438,Lou Graham,3,0
236,0,01448,Tony Grimes,3,1
236,0,01489,Steve Hart,3,3
236,0,01502,Jerry Heard,3,0
