RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK,CURRENT STREAK
1,0,02246,Duffy Waldorf,273,46
2,0,01098,Jay Don Blake,250,13
3,0,06332,Neal Lancaster,236,6
4,0,06641,Jeff Leonard,232,11
5,0,01920,Craig Parry,231,25
6,0,01457,Jay Haas,229,50
7,0,01388,Robert Gamez,228,20
7,0,06088,Steve Gotsche,228,2
9,0,01527,Scott Hoch,227,24
9,0,02104,Jeff Sluman,227,0
11,0,01577,Lee Janzen,223,3
12,0,01905,Joe Ozaki,222,222
13,0,10809,Jim Furyk,221,27
14,0,01320,Bob Estes,216,22
15,0,02167,Mike Sullivan,206,2
16,0,01599,Steve Jones,204,34
16,0,01945,Kenny Perry,204,14
16,0,02223,Bob Tway,204,7
19,0,02159,Curtis Strange,201,17
20,0,02049,Gene Sauers,199,28
21,0,01938,David Peoples,198,31
22,0,01157,Tom Byrum,197,0
22,0,01766,Billy Mayfair,197,180
24,0,02099,Scott Simpson,195,45
25,0,01129,Bill Britton,194,63
25,0,01201,Lennie Clements,194,3
27,0,01458,Jerry Haas,192,10
27,0,10860,Justin Leonard,192,3
29,0,01701,Bob Lohr,191,33
30,0,02094,Tony Sills,190,22
31,0,01024,Billy Andrade,189,12
31,0,01331,Rick Fehr,189,0
33,0,06034,Marco Dawson,188,70
33,0,06577,John Wilson,188,0
35,0,01116,Michael Bradley,187,0
36,0,01307,Joel Edwards,184,11
37,0,01569,Peter Jacobsen,183,16
38,0,01444,Ken Green,178,46
38,0,02241,Bobby Wadkins,178,7
40,0,01475,Donnie Hammond,177,8
41,0,01381,Fred Funk,176,42
41,0,01707,Steve Lowery,176,11
43,0,01928,Corey Pavin,175,104
44,0,01006,John Adams,174,0
44,0,02218,Ted Tryba,174,25
46,0,01346,Ed Fiori,172,13
46,0,01926,Steve Pate,172,6
48,0,01435,Wayne Grady,170,74
48,0,01783,Mark McCumber,170,16
50,0,06020,Steve Brodie,169,1
50,0,01219,John Cook,169,20
50,0,12660,Jesper Parnevik,169,169
53,0,01203,Russ Cochran,168,53
54,0,01060,Dave Barr,167,8
54,0,06522,Ernie Els,167,35
56,0,06575,Dudley Hart,166,10
57,0,20094,Jonathan Kaye,164,0
58,0,01072,Chip Beck,162,52
59,0,06214,Guy Boros,161,6
59,0,01226,Fred Couples,161,35
59,0,01329,Brad Faxon,161,9
59,0,01334,Keith Fergus,161,9
59,0,02267,D.A. Weibring,161,23
64,0,01261,Jay Delsing,160,20
64,0,06048,Dicky Thompson,160,5
66,0,01414,Bob Gilder,159,6
66,0,01553,John Huston,159,0
66,0,06657,Steve Rintoul,159,22
69,0,02214,Kirk Triplett,158,0
70,0,06617,Brian Henninger,155,32
70,0,01607,Brian Kamm,155,8
70,0,02010,Loren Roberts,155,3
73,0,02256,Tom Watson,154,18
74,0,06044,Scott Gump,153,20
74,0,01725,John Mahaffey,153,3
76,0,01705,Tim Loustalot,152,7
77,0,02146,Payne Stewart,151,69
78,0,01418,Bill Glasson,150,27
78,0,01571,Barry Jaeckel,150,12
80,0,01306,David Edwards,149,1
80,0,01326,Nick Faldo,149,30
80,0,02190,Doug Tewell,149,11
80,0,02239,Scott Verplank,149,2
84,0,01096,Phil Blackmar,148,21
85,0,01042,Paul Azinger,147,36
86,0,01035,Tommy Armour III,146,6
86,0,09011,David Duval,146,7
86,0,01549,Mike Hulbert,146,7
89,0,01968,Nick Price,145,33
90,0,01361,Dan Forsman,144,1
90,0,01633,Tom Kite,144,0
92,0,20051,Joe Acosta Jr.,143,21
93,0,10145,Tom Hearn,142,3
93,0,01771,Blaine McCallister,142,15
95,0,01975,Tom Purtzer,141,10
96,0,01823,Larry Mize,140,9
96,0,01837,Gil Morgan,140,10
98,0,01093,Ronnie Black,139,2
98,0,01510,Nolan Henke,139,12
98,0,01724,Jeff Maggert,139,15
98,0,02133,Craig Stadler,139,3
102,0,02148,Ray Stewart,138,22
103,0,01550,Ed Humenik,137,11
104,0,01682,Wayne Levi,136,0
104,0,01876,Greg Norman,136,44
106,0,06090,Jim McGovern,135,17
106,0,07235,John Morse,135,17
106,0,01927,Dennis Paulson,135,2
106,0,02321,Fuzzy Zoeller,135,5
110,0,01385,Jim Gallagher Jr.,134,116
110,0,02101,Joey Sindelar,134,0
110,0,02111,Mike Smith,134,3
113,0,01390,Buddy Gardner,133,0
113,0,01996,Mike Reid,133,3
113,0,07101,Dave Stockton Jr.,133,33
116,0,10569,Mike Brisky,132,3
116,0,01887,Mark O'Meara,132,61
116,0,02300,Ian Woosnam,132,3
119,0,01690,Bruce Lietzke,130,7
119,0,10425,Jay Williamson,130,33
121,0,06643,Paul Goydos,129,20
122,0,01266,Clark Dennis,127,20
123,0,01249,John Daly,126,12
123,0,01960,Don Pooley,126,33
123,0,10213,Dicky Pride,126,21
126,0,01374,Robin Freeman,125,30
126,0,06527,Steve Stricker,125,7
126,0,02225,Howard Twitty,125,9
129,0,01185,Brandel Chamblee,124,36
129,0,01408,Kelly Gibson,124,4
129,0,02242,Lanny Wadkins,124,50
132,0,06567,Vijay Singh,123,23
133,0,01156,Curt Byrum,122,4
133,0,01235,Ben Crenshaw,122,49
133,0,01378,David Frost,122,19
133,0,08537,J.P. Hayes,122,6
133,0,01619,Skip Kendall,122,2
138,0,06124,Patrick Burke,121,23
138,0,01196,Brian Claar,121,3
138,0,01891,David Ogrin,121,2
141,0,06251,Chris DiMarco,120,5
141,0,02294,Willie Wood,120,12
143,0,01200,Keith Clearwater,119,32
143,0,01925,Jerry Pate,119,20
143,0,01943,Chris Perry,119,50
143,0,01986,Joey Rassett,119,54
143,0,02067,Ted Schulz,119,19
148,0,01162,Rex Caldwell,118,1
148,0,01677,Tom Lehman,118,0
150,0,01142,Bart Bryant,117,8
150,0,06315,Pete Jordan,117,0
152,0,01313,Steve Elkington,116,0
152,0,01797,Rocco Mediate,116,9
152,0,01964,Greg Powers,116,9
152,0,02170,Hal Sutton,116,14
156,0,07721,Pat Bates,115,0
156,0,01779,Gary McCord,115,115
158,0,01040,Emlyn Aubrey,114,9
158,0,01284,Mike Donald,114,7
158,0,01723,Andrew Magee,114,8
158,0,08375,Paul Stankowski,114,2
162,0,01330,David Feherty,113,20
162,0,08337,Mike Heinen,113,2
164,0,08635,Colin Montgomerie,112,28
165,0,01143,Brad Bryant,111,24
165,0,10215,Charlie Rymer,111,31
167,0,01468,Gary Hallberg,110,13
167,0,01890,Brett Ogle,110,32
167,0,08385,Omar Uresti,110,8
170,0,01132,Mark Brooks,109,73
170,0,10585,Scott McCarron,109,4
170,0,06613,Tommy Tolles,109,5
173,0,01114,Bob Boyd,108,108
173,0,01161,Mark Calcavecchia,108,98
173,0,01489,Steve Hart,108,11
173,0,01958,Dan Pohl,108,8
173,0,02180,Harry Taylor,108,7
178,0,01133,Billy Ray Brown,107,12
178,0,01495,Morris Hatalsky,107,4
180,0,01282,Trevor Dodds,106,1
180,0,19958,Miguel Angel Jiménez,106,106
182,0,07569,Mark Carnevale,104,16
182,0,01175,Jim Carter,104,23
182,0,08717,Kawika Cotner,104,13
182,0,08931,Glen Day,104,24
182,0,01559,Hale Irwin,104,104
182,0,01706,Davis Love III,104,42
182,0,20095,Carl Paulson,104,5
189,0,01443,Hubert Green,103,13
189,0,01810,Phil Mickelson,103,7
189,0,02020,Eduardo Romero,103,34
189,0,06791,Mark Wurtz,103,9
193,0,01049,Ian Baker-Finch,102,23
193,0,02008,Lee Rinker,102,12
193,0,02131,Mike Springer,102,4
196,0,01353,Bruce Fleisher,101,7
197,0,06197,Michael Allen,99,13
197,0,07867,Woody Austin,99,11
197,0,01748,Doug Martin,99,31
197,0,01869,Jack Nicklaus,99,40
201,0,01736,Roger Maltbie,98,25
201,0,02245,Grant Waite,98,39
203,0,01610,Yoshinori Kaneko,97,28
203,0,02224,Greg Twiggs,97,22
205,0,19913,Ron Whittaker,96,16
206,0,01425,Ernie Gonzalez,95,28
206,0,06012,Greg Kraft,95,17
208,0,01659,Massy Kuramoto,93,93
208,0,06386,Bill Porter,93,39
208,0,08563,Bruce Vaughan,93,29
211,0,06809,Bob Burns,92,13
212,0,01639,Kenny Knox,90,2
213,0,01755,Dick Mast,89,2
214,0,12449,Ryan Howison,88,88
214,0,01717,Sandy Lyle,88,11
214,0,01864,Larry Nelson,88,2
217,0,02135,Mike Standly,86,33
218,0,06128,Steve Lamontagne,85,22
219,0,01150,George Burns,84,1
219,0,01214,Frank Conner,84,4
219,0,02226,Tray Tyner,84,4
219,0,06591,Rocky Walcher,84,33
223,0,02279,Mark Wiebe,83,10
224,0,06609,Rob Boldt,82,15
224,0,01796,Mark McNulty,82,15
224,0,01971,Dillard Pruitt,82,5
224,0,01992,Don Reese,82,0
228,0,01151,Clark Burroughs,81,2
228,0,06373,José María Olazábal,81,8
230,0,01014,Fulton Allem,80,38
231,0,10041,Wayne DeFrancesco,79,79
232,0,01906,Masashi Jumbo Ozaki,78,0
233,0,01068,Andy Bean,77,9
233,0,01288,Ed Dougherty,77,12
235,0,10933,Scott Ford,75,6
236,0,06589,Jeff Woodland,73,0
237,0,20229,Stewart Cink,72,48
237,0,19905,Andrew Coltart,72,11
237,0,01715,Mark Lye,72,72
237,0,01824,Yoshinori Mizumaki,72,10
237,0,12702,Costantino Rocca,72,72
237,0,06563,Roger Salazar,72,72
237,0,02100,Tim Simpson,72,13
237,0,07275,Mike Taylor,72,72
237,0,20393,Philip Walton,72,72
246,0,01501,Vance Heafner,71,4
246,0,06140,Sean Murphy,71,56
248,0,01648,Billy Kratzert,70,60
248,0,20158,Anthony Rodriguez,70,5
248,0,06409,Brad Sherfy,70,6
251,0,08075,Jerry Kelly,68,68
252,0,01303,Bob Eastwood,67,19
252,0,02195,Leonard Thompson,67,4
252,0,02207,Sam Torrance,67,4
255,0,01685,J.L. Lewis,66,11
255,0,02007,Larry Rinker,66,23
255,0,02064,John Schroeder,66,40
255,0,07405,John Sikes,66,3
259,0,06557,Stephen Keppler,64,11
259,0,01878,Andy North,64,16
259,0,01949,Mark Pfeil,64,2
259,0,01984,Sam Randolph,64,64
263,0,06058,John Flannery,63,20
264,0,06969,Mike Tschetter,62,3
264,0,02322,Richard Zokol,62,20
