RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,27436,Graham DeLaet,78.15,186,238,-0.19
2,0,30110,Kyle Stanley,78.06,242,310,-0.24
3,0,33418,Shawn Stefani,77.66,153,197,-0.14
4,0,23800,Bryce Molder,77.47,141,182,-0.26
5,0,25198,Francesco Molinari,77.46,134,173,-0.22
6,0,10809,Jim Furyk,77.12,91,118,-0.25
7,0,12510,Chad Campbell,76.90,213,277,-0.22
8,0,33122,Russell Knox,76.73,122,159,-0.26
9,0,26951,Johnson Wagner,76.47,130,170,-0.24
10,0,31202,William McGirt,76.39,178,233,-0.17
11,0,21209,Sergio Garcia,76.03,92,121,-0.17
11,0,26476,Chez Reavie,76.03,184,242,-0.27
13,0,22405,Justin Rose,75.97,117,154,-0.20
14,0,35450,Patrick Cantlay,75.17,109,145,-0.19
15,0,19803,Ryan Armour,75.00,114,152,-0.20
15,0,27466,Spencer Levin,75.00,150,200,-0.12
17,0,33204,Shane Lowry,74.77,83,111,-0.19
18,0,30191,Julián Etulain,74.68,118,158,-0.26
19,0,29221,Webb Simpson,74.60,188,252,-0.24
20,0,26851,Marc Leishman,74.52,155,208,-0.19
21,0,23621,Rory Sabbatini,73.91,136,184,-0.29
22,0,34174,John Huh,73.89,167,226,-0.19
23,0,32366,Kevin Chappell,73.71,171,232,-0.20
24,0,32448,James Hahn,73.66,179,243,-0.18
25,0,25240,D.A. Points,73.51,111,151,-0.19
26,0,23541,Ben Crane,73.37,135,184,-0.26
27,0,25632,Jimmy Walker,72.99,100,137,-0.21
28,0,35545,Blayne Barber,72.91,148,203,-0.17
29,0,40058,Zac Blair,72.85,161,221,-0.20
30,0,33399,Adam Hadwin,72.77,163,224,-0.18
30,0,23353,J.J. Henry,72.77,171,235,-0.16
32,0,32102,Rickie Fowler,72.73,120,165,-0.28
33,0,24924,Bill Haas,72.65,178,245,-0.19
34,0,39975,Michael Kim,72.60,204,281,-0.27
35,0,30925,Dustin Johnson,72.49,137,189,-0.20
36,0,48081,Xander Schauffele,72.43,176,243,-0.22
37,0,24140,Sean O'Hair,72.41,168,232,-0.17
38,0,20229,Stewart Cink,72.13,176,244,-0.28
39,0,33141,Keegan Bradley,71.90,197,274,-0.20
40,0,20771,Steven Alker,71.86,120,167,-0.19
41,0,29222,Billy Hurley III,71.82,130,181,-0.18
42,0,24024,Zach Johnson,71.71,147,205,-0.23
43,0,25364,Paul Casey,71.69,157,219,-0.25
44,0,36801,Mark Hubbard,71.65,139,194,-0.20
45,0,29518,Brendan Steele,71.57,146,204,-0.30
45,0,33419,Cameron Tringale,71.57,141,197,-0.22
47,0,28132,Tyrone Van Aswegen,71.54,181,253,-0.27
48,0,46732,Rick Lamb,71.53,103,144,-0.19
49,0,20572,Rod Pampling,71.50,153,214,-0.16
50,0,27974,Sung Kang,71.38,192,269,-0.16
51,0,31323,Gary Woodland,71.36,142,199,-0.20
52,0,27936,Martin Laird,71.16,153,215,-0.24
53,0,34264,Hudson Swafford,71.03,179,252,-0.18
54,0,34431,Robert Streb,70.98,181,255,-0.25
55,0,24138,Ian Poulter,70.97,110,155,-0.24
56,0,19846,Brian Gay,70.85,141,199,-0.31
56,0,31557,Jim Herman,70.85,141,199,-0.21
58,0,32757,Patton Kizzire,70.81,148,209,-0.26
59,0,27963,Chris Stroud,70.70,111,157,-0.20
60,0,40026,Daniel Berger,70.56,151,214,-0.23
60,0,29908,C.T. Pan,70.56,151,214,-0.16
62,0,25900,Lucas Glover,70.51,208,295,-0.19
63,0,29420,Billy Horschel,70.45,186,264,-0.15
64,0,35506,Mackenzie Hughes,70.43,212,301,-0.16
65,0,29461,Jamie Lovemark,70.34,166,236,-0.19
66,0,29476,Kyle Reifers,70.26,163,232,-0.16
67,0,26758,David Hearn,70.23,151,215,-0.24
67,0,25349,Tim Wilkinson,70.23,92,131,-0.21
69,0,28679,Fabián Gómez,70.21,99,141,-0.19
70,0,29926,Danny Lee,70.09,164,234,-0.27
70,0,26289,Boo Weekley,70.09,150,214,-0.21
72,0,25720,Chad Collins,70.06,110,157,-0.26
73,0,30926,Chris Kirk,69.95,142,203,-0.27
74,0,32839,Hideki Matsuyama,69.94,121,173,-0.21
75,0,29725,Tony Finau,69.93,214,306,-0.23
76,0,27958,Ryan Blaum,69.92,186,266,-0.24
77,0,22056,Cameron Percy,69.89,123,176,-0.18
78,0,46601,Trey Mullinax,69.71,168,241,-0.14
79,0,31646,Emiliano Grillo,69.67,147,211,-0.23
79,0,32640,Troy Merritt,69.67,147,211,-0.17
