RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,40058,Zac Blair,47.61,539,1132,+0.033
2,0,02206,David Toms,45.23,341,754,-0.015
3,0,34262,Jon Curran,43.19,507,1174,+0.012
4,0,06527,Steve Stricker,42.81,268,626,-0.015
5,0,30711,Colt Knost,42.44,421,992,-0.043
6,0,29222,Billy Hurley III,40.05,330,824,-0.033
6,0,30927,Brendon Todd,40.05,302,754,+0.053
8,0,23800,Bryce Molder,39.96,374,936,-0.024
9,0,31560,Brian Stuard,39.29,330,840,-0.042
10,0,45526,Abraham Ancer,39.10,208,532,+0.043
10,0,24507,Jason Bohn,39.10,323,826,-0.062
12,0,34466,Peter Malnati,38.44,399,1038,+0.050
13,0,08075,Jerry Kelly,38.28,320,836,-0.016
13,0,25240,D.A. Points,38.28,209,546,-0.024
15,0,25396,Kevin Na,37.84,364,962,-0.022
16,0,20104,Ken Duke,37.72,252,668,+0.063
17,0,24357,K.J. Choi,37.50,348,928,-0.020
18,0,23541,Ben Crane,37.47,344,918,-0.032
19,0,10213,Dicky Pride,37.11,213,574,+0.047
20,0,21878,Mark Wilson,36.95,283,766,+0.021
21,0,27466,Spencer Levin,36.91,423,1146,-0.021
22,0,28092,D.H. Lee,36.80,237,644,+0.114
23,0,25349,Tim Wilkinson,36.71,257,700,-0.023
24,0,25720,Chad Collins,36.58,327,894,+0.101
25,0,26758,David Hearn,36.56,419,1146,+0.005
26,0,10809,Jim Furyk,36.53,225,616,+0.013
27,0,24024,Zach Johnson,35.77,367,1026,-0.068
28,0,36801,Mark Hubbard,35.75,414,1158,+0.027
29,0,20098,Stuart Appleby,35.14,324,922,-0.046
30,0,33419,Cameron Tringale,33.95,332,978,+0.045
31,0,39975,Michael Kim,33.70,403,1196,-0.002
32,0,24912,Will MacKenzie,33.15,305,920,+0.075
33,0,27942,Rob Oppenheim,32.82,234,713,+0.043
34,0,24490,George McNeill,32.66,209,640,+0.048
35,0,23983,Luke Donald,32.60,268,822,-0.004
36,0,10885,Robert Allenby,32.52,186,572,+0.118
37,0,34409,David Lingmerth,32.23,272,844,+0.018
38,0,26596,Ryan Moore,32.12,291,906,-0.041
39,0,28475,Jeff Overton,32.10,260,810,+0.046
40,0,26476,Chez Reavie,32.08,340,1060,+0.012
41,0,23325,Vaughn Taylor,32.05,300,936,+0.023
42,0,32200,Roberto Castro,32.03,394,1230,-0.041
43,0,25572,Graeme McDowell,31.96,202,632,+0.020
44,0,35891,Cameron Smith,31.88,204,640,+0.025
45,0,20472,Alex Cejka,31.62,227,718,-0.022
46,0,21731,Freddie Jacobson,31.37,314,1001,+0.038
47,0,34261,Scott Langley,31.13,231,742,-0.035
48,0,23108,Matt Kuchar,30.82,331,1074,-0.057
49,0,35539,Luke Guthrie,30.79,194,630,+0.077
50,0,29745,Tyler Aldridge,30.62,286,934,+0.098
51,0,24494,Erik Compton,30.34,216,712,+0.148
52,0,27895,Jonas Blixt,30.25,285,942,+0.007
52,0,29476,Kyle Reifers,30.25,409,1352,-0.017
54,0,24846,Ricky Barnes,30.14,337,1118,+0.074
55,0,31202,William McGirt,30.03,370,1232,-0.054
56,0,34174,John Huh,29.90,328,1097,+0.009
56,0,25198,Francesco Molinari,29.90,238,796,+0.017
58,0,25892,Steve Wheatcroft,29.61,289,976,+0.024
59,0,33122,Russell Knox,29.56,269,910,-0.015
60,0,35545,Blayne Barber,29.26,302,1032,+0.020
61,0,27963,Chris Stroud,29.25,282,964,+0.032
62,0,20572,Rod Pampling,28.96,150,518,-0.007
63,0,12510,Chad Campbell,28.80,322,1118,-0.022
64,0,26951,Johnson Wagner,28.67,305,1064,+0.013
65,0,37454,Whee Kim,28.59,259,906,+0.042
66,0,22046,Geoff Ogilvy,28.51,199,698,+0.095
67,0,27770,Camilo Villegas,28.38,281,990,+0.107
68,0,23621,Rory Sabbatini,28.23,153,542,+0.124
69,0,35879,Kelly Kraft,27.98,176,629,+0.011
70,0,30926,Chris Kirk,27.90,289,1036,-0.045
71,0,32640,Troy Merritt,27.85,254,912,+0.043
72,0,30163,Henrik Norlander,27.80,206,741,+0.039
73,0,28132,Tyrone Van Aswegen,27.59,338,1225,+0.130
74,0,23638,Brendon de Jonge,27.53,250,908,+0.120
75,0,29926,Danny Lee,27.44,273,995,+0.048
76,0,29221,Webb Simpson,26.67,216,810,-0.014
77,0,33399,Adam Hadwin,26.35,323,1226,+0.046
78,0,30110,Kyle Stanley,26.34,290,1101,+0.079
79,0,26289,Boo Weekley,26.21,260,992,+0.100
80,0,27644,Brian Harman,26.19,336,1283,-0.021
81,0,33461,Morgan Hoffmann,26.09,215,824,+0.042
82,0,24461,Thomas Aiken,26.05,174,668,+0.052
83,0,20645,John Senden,26.00,286,1100,+0.045
84,0,25834,Daniel Summerhays,25.86,285,1102,+0.095
85,0,24924,Bill Haas,25.78,231,896,+0.026
86,0,06522,Ernie Els,25.70,201,782,+0.109
87,0,29478,Kevin Kisner,25.63,263,1026,+0.004
88,0,06567,Vijay Singh,25.61,232,906,+0.047
89,0,20157,Retief Goosen,25.30,169,668,+0.006
90,0,30692,Scott Stallings,25.23,222,880,+0.054
91,0,27974,Sung Kang,25.15,256,1018,+0.031
92,0,35732,Wes Roach,25.08,151,602,-0.053
93,0,28679,Fabián Gómez,25.05,257,1026,+0.054
94,0,29223,Sam Saunders,24.79,176,710,+0.142
95,0,23353,J.J. Henry,24.71,212,858,+0.057
96,0,33413,Ben Martin,24.55,275,1120,+0.073
