RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF HOLES
1,0,01068,Andy Bean,7
2,0,01156,Curt Byrum,6
2,0,01599,Steve Jones,6
2,0,02146,Payne Stewart,6
2,0,02206,David Toms,6
6,0,06004,Stephen Ames,5
6,0,01035,Tommy Armour III,5
6,0,10569,Mike Brisky,5
6,0,01161,Mark Calcavecchia,5
6,0,10195,Tim Conley,5
6,0,20997,Keoke Cotner,5
6,0,01249,John Daly,5
6,0,19881,Robert Damron,5
6,0,08931,Glen Day,5
6,0,01266,Clark Dennis,5
6,0,09011,David Duval,5
6,0,01306,David Edwards,5
6,0,01331,Rick Fehr,5
6,0,01381,Fred Funk,5
6,0,10809,Jim Furyk,5
6,0,01475,Donnie Hammond,5
6,0,01499,Mark Hayes,5
6,0,01533,P.H. Horgan III,5
6,0,01549,Mike Hulbert,5
6,0,01569,Peter Jacobsen,5
6,0,01577,Lee Janzen,5
6,0,01619,Skip Kendall,5
6,0,01633,Tom Kite,5
6,0,23108,Matt Kuchar,5
6,0,06332,Neal Lancaster,5
6,0,08993,Franklin Langham,5
6,0,10860,Justin Leonard,5
6,0,01685,J.L. Lewis,5
6,0,11032,Frank Lickliter II,5
6,0,01690,Bruce Lietzke,5
6,0,01761,Len Mattiace,5
6,0,08339,Spike McRoy,5
6,0,01810,Phil Mickelson,5
6,0,10457,Frank Nobilo,5
6,0,01887,Mark O'Meara,5
6,0,01891,David Ogrin,5
6,0,02007,Larry Rinker,5
6,0,02023,Clarence Rose,5
6,0,02049,Gene Sauers,5
6,0,06567,Vijay Singh,5
6,0,02106,Chris Smith,5
6,0,06581,David Sutherland,5
6,0,02190,Doug Tewell,5
6,0,02239,Scott Verplank,5
6,0,02246,Duffy Waldorf,5
51,0,10885,Robert Allenby,4
51,0,01024,Billy Andrade,4
51,0,20098,Stuart Appleby,4
51,0,07867,Woody Austin,4
51,0,01042,Paul Azinger,4
51,0,19824,Craig Barlow,4
51,0,01060,Dave Barr,4
51,0,20099,Doug Barron,4
51,0,01063,Ben Bates,4
51,0,01096,Phil Blackmar,4
51,0,01098,Jay Don Blake,4
51,0,01132,Mark Brooks,4
51,0,01139,Olin Browne,4
51,0,01157,Tom Byrum,4
51,0,20593,Greg Chalmers,4
51,0,01185,Brandel Chamblee,4
51,0,20229,Stewart Cink,4
51,0,01201,Lennie Clements,4
51,0,01203,Russ Cochran,4
51,0,01226,Fred Couples,4
51,0,19883,Joe Daley,4
51,0,06251,Chris DiMarco,4
51,0,01282,Trevor Dodds,4
51,0,06621,Joe Durant,4
51,0,01305,Danny Edwards,4
51,0,01313,Steve Elkington,4
51,0,06056,Jim Estes,4
51,0,01323,Brad Fabel,4
51,0,01326,Nick Faldo,4
51,0,01353,Bruce Fleisher,4
51,0,07457,Steve Flesch,4
51,0,01361,Dan Forsman,4
51,0,01378,David Frost,4
51,0,01388,Robert Gamez,4
51,0,01408,Kelly Gibson,4
51,0,01425,Ernie Gonzalez,4
51,0,07095,Lan Gooch,4
51,0,06643,Paul Goydos,4
51,0,01444,Ken Green,4
51,0,01468,Gary Hallberg,4
51,0,23477,Scott Hebert,4
51,0,01510,Nolan Henke,4
51,0,06617,Brian Henninger,4
51,0,21007,Gabriel Hjertstedt,4
51,0,08545,Glen Hnatiuk,4
51,0,22603,Jay Hobby,4
51,0,01527,Scott Hoch,4
51,0,10962,Bradley Hughes,4
51,0,01553,John Huston,4
51,0,06315,Pete Jordan,4
51,0,01604,Steve Jurgensen,4
51,0,01607,Brian Kamm,4
51,0,20094,Jonathan Kaye,4
51,0,08075,Jerry Kelly,4
51,0,06012,Greg Kraft,4
51,0,01666,Bernhard Langer,4
51,0,01705,Tim Loustalot,4
51,0,01706,Davis Love III,4
51,0,01717,Sandy Lyle,4
51,0,01723,Andrew Magee,4
51,0,01724,Jeff Maggert,4
51,0,01755,Dick Mast,4
51,0,06350,Bob May,4
51,0,01766,Billy Mayfair,4
51,0,01771,Blaine McCallister,4
51,0,06090,Jim McGovern,4
51,0,01797,Rocco Mediate,4
51,0,01823,Larry Mize,4
51,0,08635,Colin Montgomerie,4
51,0,19909,Pete Morgan,4
51,0,07235,John Morse,4
51,0,01886,Peter O'Malley,4
51,0,12660,Jesper Parnevik,4
51,0,01926,Steve Pate,4
51,0,01941,Tom Pernice Jr.,4
51,0,01943,Chris Perry,4
51,0,01960,Don Pooley,4
51,0,08553,Lee Porter,4
51,0,01964,Greg Powers,4
51,0,01968,Nick Price,4
51,0,01975,Tom Purtzer,4
51,0,01996,Mike Reid,4
51,0,02002,John Riegger,4
51,0,02010,Loren Roberts,4
51,0,07087,Hugh Royer III,4
51,0,02033,Dave Rummells,4
51,0,23110,Jeff Sanday,4
51,0,02099,Scott Simpson,4
51,0,02101,Joey Sindelar,4
51,0,02104,Jeff Sluman,4
51,0,07707,Mike Small,4
51,0,02131,Mike Springer,4
51,0,02133,Craig Stadler,4
51,0,02135,Mike Standly,4
51,0,08375,Paul Stankowski,4
51,0,07101,Dave Stockton Jr.,4
51,0,06527,Steve Stricker,4
51,0,06595,Kevin Sutherland,4
51,0,06078,Esteban Toledo,4
51,0,02214,Kirk Triplett,4
51,0,02218,Ted Tryba,4
51,0,02223,Bob Tway,4
51,0,08385,Omar Uresti,4
51,0,02245,Grant Waite,4
51,0,10423,Mike Weir,4
51,0,07753,Kevin Wentworth,4
51,0,02279,Mark Wiebe,4
51,0,02294,Willie Wood,4
51,0,08793,Tiger Woods,4
51,0,06791,Mark Wurtz,4
51,0,02322,Richard Zokol,4
162,0,20051,Joe Acosta Jr.,3
162,0,01006,John Adams,3
162,0,01014,Fulton Allem,3
162,0,01093,Ronnie Black,3
162,0,06214,Guy Boros,3
162,0,01116,Michael Bradley,3
162,0,01133,Billy Ray Brown,3
162,0,01150,George Burns,3
162,0,07569,Mark Carnevale,3
162,0,01175,Jim Carter,3
162,0,01191,Barry Cheesman,3
162,0,07137,Ashley Chinner,3
162,0,12387,Michael Christie,3
162,0,01196,Brian Claar,3
162,0,01197,Bobby Clampett,3
162,0,01200,Keith Clearwater,3
162,0,01219,John Cook,3
162,0,23563,Mike Cook,3
162,0,21584,Richie Coughlan,3
162,0,06034,Marco Dawson,3
162,0,01261,Jay Delsing,3
162,0,01302,R.W. Eaks,3
162,0,23125,Brad Elder,3
162,0,06522,Ernie Els,3
162,0,01320,Bob Estes,3
162,0,20585,Niclas Fasth,3
162,0,01329,Brad Faxon,3
162,0,01334,Keith Fergus,3
162,0,01346,Ed Fiori,3
162,0,01355,Raymond Floyd,3
162,0,12823,Carlos Franco,3
162,0,21805,Harrison Frazar,3
162,0,01374,Robin Freeman,3
162,0,01376,Bob Friend,3
162,0,06270,Bobby Gage,3
162,0,06064,Jeff Gallagher,3
162,0,01385,Jim Gallagher Jr.,3
162,0,12645,Brent Geiberger,3
162,0,01414,Bob Gilder,3
162,0,01418,Bill Glasson,3
162,0,01435,Wayne Grady,3
162,0,01443,Hubert Green,3
162,0,06044,Scott Gump,3
162,0,01457,Jay Haas,3
162,0,01469,Dan Halldorson,3
162,0,21729,Christopher Hanell,3
162,0,06575,Dudley Hart,3
162,0,08537,J.P. Hayes,3
162,0,08337,Mike Heinen,3
162,0,23353,J.J. Henry,3
162,0,12782,Tim Herron,3
162,0,20154,Guy Hill,3
162,0,01522,Lon Hinkle,3
162,0,20992,Kazuhiko Hosokawa,3
162,0,01572,Mark James,3
162,0,08633,Per-Ulrik Johansson,3
162,0,10207,Jimmy Johnston,3
162,0,10733,Kent Jones,3
162,0,19970,Robert Karlsson,3
162,0,01641,Gary Koch,3
162,0,01677,Tom Lehman,3
162,0,01682,Wayne Levi,3
162,0,01707,Steve Lowery,3
162,0,23548,Bill Lunde,3
162,0,08547,John Maginnes,3
162,0,01748,Doug Martin,3
162,0,12680,Shigeki Maruyama,3
162,0,10585,Scott McCarron,3
162,0,20631,David McKenzie,3
162,0,10831,Greg Meyer,3
162,0,06515,Shaun Micheel,3
162,0,01824,Yoshinori Mizumaki,3
162,0,19817,Michael Muehr,3
162,0,01861,Jim Nelford,3
162,0,01864,Larry Nelson,3
162,0,21593,Keith Nolan,3
162,0,06373,José María Olazábal,3
162,0,01905,Joe Ozaki,3
162,0,10211,Perry Parker,3
162,0,01920,Craig Parry,3
162,0,01928,Corey Pavin,3
162,0,01945,Kenny Perry,3
162,0,01958,Dan Pohl,3
162,0,10213,Dicky Pride,3
162,0,07749,Brett Quigley,3
162,0,02008,Lee Rinker,3
162,0,12702,Costantino Rocca,3
162,0,20275,Tommy Roddy,3
162,0,02021,Joe Root,3
162,0,20869,Raymond Russell,3
162,0,02067,Ted Schulz,3
162,0,02094,Tony Sills,3
162,0,06132,Sonny Skinner,3
162,0,02115,Taylor Smith,3
162,0,02123,Mick Soli,3
162,0,21631,Iain Steel,3
162,0,02159,Curtis Strange,3
162,0,02170,Hal Sutton,3
162,0,12663,Phil Tataurangi,3
162,0,02185,Lance Ten Broeck,3
162,0,02201,Jim Thorpe,3
162,0,06613,Tommy Tolles,3
162,0,07269,Greg Turner,3
162,0,02224,Greg Twiggs,3
162,0,02225,Howard Twitty,3
162,0,02230,Stan Utley,3
162,0,12755,Vance Veazey,3
162,0,02241,Bobby Wadkins,3
162,0,02256,Tom Watson,3
162,0,02257,Brian Watts,3
162,0,02267,D.A. Weibring,3
162,0,08193,Ben Weir,3
162,0,20396,Lee Westwood,3
162,0,02300,Ian Woosnam,3
162,0,02321,Fuzzy Zoeller,3
277,0,21633,Steve Allan,2
277,0,01039,Perry Arthur,2
277,0,12546,Peter Baker,2
277,0,11692,Jim Barker,2
277,0,01072,Chip Beck,2
277,0,23509,Chad Behrends,2
277,0,08101,Cliff Benson,2
277,0,07003,David Berganio Jr.,2
277,0,10193,Don Berry,2
277,0,10505,Shane Bertsch,2
277,0,22778,Jack Boeckx,2
277,0,06014,Eric Booker,2
277,0,22428,Chris Borgen,2
277,0,01118,Gordon Brand Jr.,2
277,0,01124,Gay Brewer,2
277,0,23395,Casey Brown,2
277,0,01149,Michael Burke Jr.,2
277,0,12510,Chad Campbell,2
277,0,23546,Brett Carmen,2
277,0,12394,Tom Carter,2
277,0,23135,Tim Clark,2
277,0,19825,Darren Clarke,2
277,0,01206,Bobby Cole,2
277,0,19905,Andrew Coltart,2
277,0,23047,Ken Conant,2
277,0,10537,Brian Conser,2
277,0,22891,Brian Cook,2
277,0,11065,Joe Cordani,2
277,0,01235,Ben Crenshaw,2
277,0,10909,Rett Crowder,2
277,0,23515,Steven Davies,2
277,0,01256,Rodger Davis,2
277,0,23293,Adam Decker,2
277,0,20038,Bryan DeCorso,2
277,0,12657,Kevin DeNike,2
277,0,12740,Paul Devenport,2
277,0,01284,Mike Donald,2
277,0,07267,Allen Doyle,2
277,0,23409,James Driscoll,2
277,0,07763,Doug Dunakey,2
277,0,06036,Scott Dunlap,2
277,0,01307,Joel Edwards,2
277,0,01308,David Eger,2
277,0,22873,Todd Fanning,2
277,0,06741,Gene Fieger,2
277,0,01350,Pat Fitzsimons,2
277,0,12695,Robert Floyd,2
277,0,20043,Edward Fryatt,2
277,0,20939,Keiichiro Fukabori,2
277,0,21209,Sergio Garcia,2
277,0,20473,Ignacio Garrido,2
277,0,12624,Derek Gilchrist,2
277,0,07243,Mike Gill,2
277,0,20157,Retief Goosen,2
277,0,23338,David Gossett,2
277,0,11134,Danny Green,2
277,0,10963,Jimmy Green,2
277,0,23514,Bob Gregorski,2
277,0,22752,Greg Gregory,2
277,0,07941,Mike Grob,2
277,0,20467,Jean Louis Guepy,2
277,0,19830,Joakim Haeggman,2
277,0,01507,Webb Heintzelman,2
277,0,01512,Bunky Henry,2
277,0,01514,Eduardo Herrera,2
277,0,23406,Brendan Hester,2
277,0,12060,Paul Holtby,2
277,0,20608,David Howell,2
277,0,12449,Ryan Howison,2
277,0,20042,Ian Hutchings,2
277,0,01559,Hale Irwin,2
277,0,01560,David Ishii,2
277,0,21731,Freddie Jacobson,2
277,0,01571,Barry Jaeckel,2
277,0,06573,Brandt Jobe,2
277,0,20083,John Johnson,2
277,0,01593,Philip Jonas,2
277,0,21368,Don Jones,2
277,0,23271,Lee Jones,2
277,0,23376,Chris Kamin,2
277,0,07011,Chris Kaufman,2
277,0,01622,Jeff Kern,2
277,0,01624,Darrell Kestner,2
277,0,12678,David Kirkpatrick,2
277,0,10881,Brian Kontak,2
277,0,23105,Ryan Koshi,2
277,0,22624,Joel Kribel,2
277,0,23552,Hank Kuehne,2
277,0,20925,Mitsutaka Kusakabe,2
277,0,23503,Brooks Lancaster,2
277,0,20382,Stephen Leaney,2
277,0,19896,Patrick Lee,2
277,0,10565,Ian Leggatt,2
277,0,01701,Bob Lohr,2
277,0,20634,Peter Lonard,2
277,0,19985,Santiago Luna,2
277,0,01725,John Mahaffey,2
277,0,10904,Mike Malizia,2
277,0,01736,Roger Maltbie,2
277,0,20435,Davidson Matyczuk,2
277,0,10375,Sean McCarty,2
277,0,01779,Gary McCord,2
277,0,12461,Paul McGinley,2
277,0,21779,Matthew McGuire,2
277,0,06565,Bill McKenzie,2
277,0,22382,Steve McMichael,2
277,0,01812,Danny Mijovic,2
277,0,12753,David Morland IV,2
277,0,01869,Jack Nicklaus,2
277,0,01876,Greg Norman,2
277,0,01878,Andy North,2
277,0,01884,Mac O'Grady,2
277,0,05466,Jack O'Keefe,2
277,0,23554,Tim O'Neil,2
277,0,06377,Jet Ozaki,2
277,0,01906,Masashi Jumbo Ozaki,2
277,0,01910,Arnold Palmer,2
277,0,23320,Ryan Palmer,2
277,0,01925,Jerry Pate,2
277,0,01927,Dennis Paulson,2
277,0,10501,Christian Pena,2
277,0,01938,David Peoples,2
277,0,01949,Mark Pfeil,2
277,0,10807,David Plumb,2
277,0,06386,Bill Porter,2
277,0,21959,Ted Purdy,2
277,0,01978,Fran Quinn,2
277,0,01984,Sam Randolph,2
277,0,19753,Rene Rangel,2
277,0,23408,Dennis Rasku,2
277,0,01998,Jack Renner,2
277,0,20158,Anthony Rodriguez,2
277,0,22913,John Rollins,2
277,0,02020,Eduardo Romero,2
277,0,22405,Justin Rose,2
277,0,06731,Jeff Roth,2
277,0,02036,Jim Rutledge,2
277,0,10215,Charlie Rymer,2
277,0,02040,Mike San Filippo,2
277,0,23116,Brian Sasada,2
277,0,20259,Hisayuki Sasaki,2
277,0,23306,Mark Schaare,2
277,0,21874,Mark Scheibach,2
277,0,08215,Steve Schneiter,2
277,0,23398,Ryan Schwartz,2
277,0,21282,Matt Sharkey,2
277,0,02100,Tim Simpson,2
277,0,11036,Jack Skilling,2
277,0,02111,Mike Smith,2
277,0,20403,Phil Smith,2
277,0,02152,Dave Stockton,2
277,0,20671,Ron Stockton,2
277,0,06551,Tim Straub,2
277,0,20471,Sven Struver,2
277,0,11201,Glen Stubblefield,2
277,0,02167,Mike Sullivan,2
277,0,22925,Shannon Sykora,2
277,0,06847,Jay Synkelma,2
277,0,21851,Stephane Talbot,2
277,0,20548,Hidemichi Tanaka,2
277,0,02196,Robert Thompson,2
277,0,02198,Jeff Thomsen,2
277,0,02207,Sam Torrance,2
277,0,06751,Chris Tucker,2
277,0,12330,Mark Tucker,2
277,0,02242,Lanny Wadkins,2
277,0,02244,Fred Wadsworth,2
277,0,20393,Philip Walton,2
277,0,02253,Randy Watkins,2
277,0,23322,Brett Wetterich,2
277,0,19912,David White,2
277,0,06735,Scott Williams,2
277,0,20436,Garrett Willis,2
277,0,21878,Mark Wilson,2
277,0,02292,Bob Wolcott,2
277,0,20565,Shinichi Yokota,2
277,0,02313,Bruce Zabriski,2
277,0,23294,Noah Zelnick,2
277,0,23511,Brian Zinda,2
456,0,01001,Tommy Aaron,1
456,0,21406,Carl Alexander,1
456,0,20771,Steven Alker,1
456,0,23324,Jason Allen,1
456,0,08901,Joe Allinder,1
456,0,23401,Steven Armstrong,1
456,0,21581,Dirk Ayers,1
456,0,23327,Michael Baird,1
456,0,23134,Ken Bakst,1
456,0,01051,Seve Ballesteros,1
456,0,23462,Kevin Barker,1
456,0,23032,David Bartman,1
456,0,07223,Brian Bateman,1
456,0,01066,Mel Baum,1
456,0,06210,Doug Bauman,1
456,0,12652,Cameron Beckman,1
456,0,01078,Jim Benepe,1
456,0,23305,Frank Bensel Jr.,1
456,0,23542,Tommy Biershenk,1
456,0,10944,Thomas Bjørn,1
456,0,08473,Rich Bland,1
456,0,01114,Bob Boyd,1
456,0,24542,Ed Brooks,1
456,0,11409,Gary Brown,1
456,0,23352,Norman Brown,1
456,0,01143,Brad Bryant,1
456,0,12393,Rodney Butcher,1
456,0,01162,Rex Caldwell,1
456,0,07143,Chris Campbell,1
456,0,20400,Michael Campbell,1
456,0,12398,Matt Cannon,1
456,0,23128,Danny Carroll,1
456,0,20583,David Carter,1
456,0,01177,Billy Casper,1
456,0,06102,Ron Castillo,1
456,0,07389,Walt Chapman,1
456,0,22520,Christian Chernock,1
456,0,24357,K.J. Choi,1
456,0,23120,Andrew Clapp,1
456,0,01198,Howard Clark,1
456,0,12826,Paul Claxton,1
456,0,19902,Russell Claydon,1
456,0,21333,Grant Clough,1
456,0,01215,Charles Coody,1
456,0,11651,Derrick Cooper,1
456,0,08717,Kawika Cotner,1
456,0,01242,Rod Curl,1
456,0,21753,Brian Davis,1
456,0,22895,Didier De Vooght,1
456,0,10041,Wayne DeFrancesco,1
456,0,20289,Robert Deruntz,1
456,0,23368,Michael Devlin Jr.,1
456,0,06659,Frank Dobbs,1
456,0,20575,Grant Dodd,1
456,0,01288,Ed Dougherty,1
456,0,22983,Bradley Dredge,1
456,0,19960,Ross Drummond,1
456,0,23378,Chris Dyer,1
456,0,23225,Paul Earnest,1
456,0,01316,Gene Elliott,1
