YEAR,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
2024,0,47504,Sam Burns,31.09%,119,37
2024,0,32070,Rafael Campos,30.11%,93,28
2024,0,46046,Scottie Scheffler,29.75%,121,36
2024,0,33486,Roger Sloan,28.68%,129,37
2024,0,46717,Viktor Hovland,28.04%,107,30
2024,0,50493,Justin Suh,27.48%,131,36
2024,0,33948,Byeong Hun An,27.13%,129,35
2024,0,47993,Denny McCarthy,26.72%,131,35
2024,0,35617,Martin Trainer,26.47%,68,18
2024,0,33448,Justin Thomas,26.27%,118,31
2024,0,52513,Carson Young,26.06%,142,37
2024,0,29725,Tony Finau,26.05%,119,31
2024,0,35310,Lanto Griffin,25.71%,105,27
2024,0,27214,Kevin Streelman,25.23%,111,28
2024,0,32102,Rickie Fowler,25.18%,139,35
2024,0,51634,Sahith Theegala,24.70%,166,41
2024,0,51766,Wyndham Clark,24.55%,110,27
2024,0,28252,Seamus Power,24.48%,192,47
2024,0,54591,Ben Griffin,24.29%,177,43
2024,0,45522,Christiaan Bezuidenhout,24.14%,145,35
2024,0,46442,Maverick McNealy,24.06%,133,32
2024,0,33408,Tyson Alexander,24.04%,104,25
2024,0,59143,Mac Meissner,23.97%,121,29
2024,0,25493,Nick Taylor,23.91%,138,33
2024,0,30927,Brendon Todd,23.89%,180,43
2024,0,35450,Patrick Cantlay,23.76%,101,24
2024,0,33653,Thomas Detry,23.58%,106,25
2024,0,47995,Davis Riley,23.53%,153,36
2024,0,33204,Shane Lowry,23.47%,98,23
2024,0,29908,C.T. Pan,23.36%,107,25
2024,0,32757,Patton Kizzire,23.08%,91,21
2024,0,29221,Webb Simpson,23.08%,91,21
2024,0,51977,Max Greyserman,22.96%,135,31
2024,0,37275,Sam Ryder,22.92%,96,22
2024,0,52666,Sami Valimaki,22.86%,105,24
2024,0,48867,Matti Schmid,22.81%,114,26
2024,0,60004,Jacob Bridgeman,22.73%,132,30
2024,0,29420,Billy Horschel,22.63%,137,31
2024,0,57900,Chandler Phillips,22.63%,137,31
2024,0,40162,Justin Lower,22.58%,155,35
2024,0,35461,Beau Hossler,22.52%,151,34
2024,0,34256,Andrew Putnam,22.38%,143,32
2024,0,46113,Ryan McCormick,22.37%,76,17
2024,0,52955,Ludvig Åberg,22.22%,126,28
2024,0,48084,Wesley Bryan,22.22%,63,14
2024,0,47983,Chad Ramey,22.22%,117,26
2024,0,22405,Justin Rose,22.22%,90,20
2024,0,40006,Erik van Rooyen,22.22%,144,32
2024,0,50484,Hayden Springer,22.13%,122,27
2024,0,50095,Austin Smotherman,22.09%,86,19
2024,0,28420,Ryan Brehm,22.08%,77,17
2024,0,50188,S.H. Kim,21.92%,146,32
2024,0,49771,J.T. Poston,21.83%,142,31
2024,0,35506,Mackenzie Hughes,21.77%,147,32
2024,0,54783,Dylan Wu,21.77%,124,27
2024,0,48119,Ben Taylor,21.59%,88,19
2024,0,27129,Luke List,21.55%,116,25
2024,0,57366,Cameron Young,21.53%,144,31
2024,0,33141,Keegan Bradley,21.43%,140,30
2024,0,45609,Tyler Duncan,21.43%,98,21
2024,0,35532,Tom Hoge,21.39%,173,37
2024,0,47679,Victor Perez,21.37%,131,28
2024,0,40250,Taylor Pendrith,21.23%,146,31
2024,0,55893,Sam Stevens,21.18%,170,36
2024,0,45157,Cam Davis,21.05%,114,24
2024,0,30926,Chris Kirk,21.01%,119,25
2024,0,32839,Hideki Matsuyama,21.01%,119,25
2024,0,39546,Keith Mitchell,20.95%,148,31
2024,0,28089,Jason Day,20.91%,110,23
2024,0,47988,Nick Hardy,20.86%,139,29
2024,0,47347,Adam Schenk,20.81%,149,31
2024,0,51349,Nico Echavarria,20.77%,130,27
2024,0,46441,Robby Shelton,20.72%,111,23
2024,0,48153,Matthieu Pavon,20.65%,92,19
2024,0,27139,David Skinns,20.63%,126,26
2024,0,40098,Matt Fitzpatrick,20.56%,107,22
2024,0,48081,Xander Schauffele,20.56%,107,22
2024,0,31646,Emiliano Grillo,20.51%,156,32
2024,0,52374,Brandon Wu,20.39%,103,21
2024,0,23320,Ryan Palmer,20.34%,59,12
2024,0,54421,Garrick Higgo,20.31%,128,26
2024,0,47420,Jake Knapp,20.31%,128,26
2024,0,55182,Tom Kim,20.29%,138,28
2024,0,39977,Max Homa,20.18%,109,22
2024,0,51696,Rico Hoey,20.17%,119,24
2024,0,32791,K.H. Lee,20.14%,144,29
2024,0,24024,Zach Johnson,20.00%,90,18
2024,0,47591,Eric Cole,19.88%,161,32
2024,0,56630,Akshay Bhatia,19.87%,151,30
2024,0,39997,Corey Conners,19.75%,162,32
2024,0,33399,Adam Hadwin,19.72%,142,28
2024,0,34098,Russell Henley,19.66%,117,23
2024,0,24502,Adam Scott,19.57%,92,18
2024,0,52375,Doug Ghim,19.55%,179,35
2024,0,50497,Adrien Dumont de Chassart,19.51%,123,24
2024,0,39327,Ben Silverman,19.48%,154,30
2024,0,55789,Taylor Montgomery,19.44%,72,14
2024,0,34021,Bud Cauley,19.42%,103,20
2024,0,38991,Alejandro Tosti,19.40%,134,26
2024,0,40026,Daniel Berger,19.38%,129,25
2024,0,32640,Troy Merritt,19.38%,129,25
2024,0,30911,Tommy Fleetwood,19.30%,114,22
2024,0,47806,Raul Pereda,19.30%,57,11
2024,0,29478,Kevin Kisner,19.15%,94,18
2024,0,57362,Austin Eckroat,19.11%,157,30
2024,0,59866,Nick Dunlap,19.01%,121,23
2024,0,50525,Collin Morikawa,19.01%,142,27
2024,0,27349,Alex Noren,18.95%,95,18
2024,0,12716,Charley Hoffman,18.92%,111,21
2024,0,52215,Robert MacIntyre,18.92%,111,21
2024,0,32367,Jorge Campillo,18.84%,69,13
2024,0,39971,Sungjae Im,18.83%,154,29
2024,0,49947,Taylor Moore,18.75%,176,33
2024,0,27649,Brandt Snedeker,18.68%,91,17
2024,0,34374,Erik Barnes,18.60%,86,16
2024,0,51894,Vince Whaley,18.60%,86,16
2024,0,37378,Min Woo Lee,18.52%,108,20
2024,0,48887,Matt Wallace,18.45%,103,19
2024,0,49960,Sepp Straka,18.40%,125,23
2024,0,34563,Chesson Hadley,18.35%,109,20
2024,0,30163,Henrik Norlander,18.09%,94,17
2024,0,36801,Mark Hubbard,18.06%,155,28
2024,0,28237,Rory McIlroy,18.02%,111,20
2024,0,40115,Adam Svensson,17.99%,189,34
2024,0,36799,Stephan Jaeger,17.96%,167,30
2024,0,23108,Matt Kuchar,17.91%,134,24
2024,0,36871,Matt NeSmith,17.86%,140,25
2024,0,27064,Jhonattan Vegas,17.74%,124,22
2024,0,48699,Callum Tarren,17.71%,96,17
2024,0,34466,Peter Malnati,17.70%,113,20
2024,0,34099,Harris English,17.69%,147,26
2024,0,57975,Harry Hall,17.65%,136,24
2024,0,34587,Chan Kim,17.65%,136,24
2024,0,33968,Thorbjørn Olesen,17.65%,85,15
2024,0,27644,Brian Harman,17.61%,159,28
2024,0,58168,Davis Thompson,17.61%,159,28
2024,0,36884,Ben Kohles,17.57%,148,26
2024,0,56149,Wilson Furr,17.31%,104,18
2024,0,59095,Chris Gotterup,17.21%,122,21
2024,0,32366,Kevin Chappell,16.85%,89,15
2024,0,60067,Joe Highsmith,16.81%,113,19
2024,0,29936,Ryan Fox,16.79%,131,22
2024,0,26596,Ryan Moore,16.78%,143,24
2024,0,31323,Gary Woodland,16.78%,143,24
2024,0,47663,Kevin Dougherty,16.67%,90,15
2024,0,39975,Michael Kim,16.67%,108,18
2024,0,37455,Si Woo Kim,16.55%,139,23
2024,0,36326,David Lipsky,16.51%,109,18
2024,0,32333,Kevin Tway,16.48%,91,15
2024,0,59442,Parker Coody,16.46%,79,13
2024,0,36699,Patrick Rodgers,16.30%,184,30
2024,0,48117,Kurt Kitayama,15.83%,139,22
2024,0,37212,Paul Barjon,15.79%,95,15
2024,0,59836,Pierceson Coody,15.79%,114,18
2024,0,40058,Zac Blair,15.71%,140,22
2024,0,27936,Martin Laird,15.60%,109,17
2024,0,60767,Blaine Hale Jr.,15.48%,84,13
2024,0,25900,Lucas Glover,15.44%,149,23
2024,0,34255,Joseph Bramlett,15.32%,124,19
2024,0,51287,Ryo Hisatsune,15.28%,144,22
2024,0,27770,Camilo Villegas,15.19%,79,12
2024,0,54576,Patrick Fishburn,15.04%,113,17
2024,0,28775,Nate Lashley,15.04%,133,20
2024,0,51890,Greyson Sigg,14.94%,154,23
2024,0,34046,Jordan Spieth,14.88%,121,18
2024,0,34076,Joel Dahmen,14.58%,144,21
2024,0,48319,Tom Whitney,14.58%,96,14
2024,0,51997,Andrew Novak,14.55%,165,24
2024,0,29535,Brice Garnett,14.49%,69,10
2024,0,47483,Will Zalatoris,14.29%,126,18
2024,0,46340,Alex Smalley,14.04%,114,16
2024,0,45242,Kevin Yu,13.97%,136,19
2024,0,51070,Vincent Norrman,13.89%,108,15
2024,0,54628,Lee Hodges,13.51%,185,25
2024,0,55708,Hayden Buckley,13.21%,106,14
2024,0,55454,Carl Yuan,12.87%,101,13
2024,0,39324,J.J. Spaun,12.86%,140,18
2024,0,52514,Trace Crowe,12.82%,117,15
2024,0,22371,Aaron Baddeley,12.77%,94,12
2024,0,52372,Cameron Champ,12.50%,96,12
2024,0,46414,Aaron Rai,12.40%,129,16
2024,0,27330,Josh Teater,11.11%,63,7
2024,0,26476,Chez Reavie,9.80%,102,10
2024,0,52453,Nicolai Højgaard,8.82%,102,9
2023,0,46970,Jon Rahm,31.30%,115,36
2023,0,57975,Harry Hall,29.29%,140,41
2023,0,46717,Viktor Hovland,27.59%,145,40
2023,0,35617,Martin Trainer,27.45%,51,14
2023,0,58696,Peter Kuest,26.74%,86,23
2023,0,28089,Jason Day,26.15%,130,34
2023,0,25818,Scott Piercy,25.89%,112,29
2023,0,40162,Justin Lower,25.69%,144,37
2023,0,35532,Tom Hoge,25.14%,179,45
2023,0,32366,Kevin Chappell,25.00%,60,15
2023,0,48081,Xander Schauffele,24.78%,113,28
2023,0,47504,Sam Burns,24.48%,143,35
2023,0,34363,Tyrrell Hatton,24.17%,120,29
2023,0,33413,Ben Martin,23.97%,146,35
2023,0,34466,Peter Malnati,23.68%,152,36
2023,0,22405,Justin Rose,23.48%,115,27
2023,0,39058,Lucas Herbert,23.47%,98,23
2023,0,33597,Harry Higgs,23.47%,98,23
2023,0,47128,Richy Werenski,23.40%,141,33
2023,0,27349,Alex Noren,23.39%,124,29
2023,0,33399,Adam Hadwin,23.21%,168,39
2023,0,35879,Kelly Kraft,23.13%,134,31
2023,0,29289,S.Y. Noh,22.94%,109,25
2023,0,32102,Rickie Fowler,22.82%,149,34
