YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
2011,0,19846,Brian Gay,62.0,62,1
2011,0,31401,Zack Miller,64.0,64,1
2011,0,23320,Ryan Palmer,64.0,64,1
2011,0,11123,Chris Couch,66.0,66,1
2011,0,23638,Brendon de Jonge,66.0,66,1
2011,0,24924,Bill Haas,66.0,66,1
2011,0,21731,Freddie Jacobson,66.0,66,1
2011,0,23548,Bill Lunde,66.0,66,1
2011,0,20070,Matt Bettencourt,67.0,67,1
2011,0,12510,Chad Campbell,67.0,67,1
2011,0,21753,Brian Davis,67.0,67,1
2011,0,25686,Jason Dufner,67.0,67,1
2011,0,27797,Derek Lamely,67.0,67,1
2011,0,10860,Justin Leonard,67.0,67,1
2011,0,27466,Spencer Levin,67.0,67,1
2011,0,23800,Bryce Molder,67.0,67,1
2011,0,25396,Kevin Na,67.0,67,1
2011,0,29221,Webb Simpson,67.0,67,1
2011,0,30110,Kyle Stanley,67.0,67,1
2011,0,27214,Kevin Streelman,67.0,67,1
2011,0,23325,Vaughn Taylor,67.0,67,1
2011,0,20472,Alex Cejka,68.0,68,1
2011,0,26300,Matt Jones,68.0,68,1
2011,0,23108,Matt Kuchar,68.0,68,1
2011,0,2206,David Toms,68.0,68,1
2011,0,28087,Kris Blanks,69.0,69,1
2011,0,1116,Michael Bradley,69.0,69,1
2011,0,9011,David Duval,69.0,69,1
2011,0,23353,J.J. Henry,69.0,69,1
2011,0,8075,Jerry Kelly,69.0,69,1
2011,0,30711,Colt Knost,69.0,69,1
2011,0,24361,Pat Perez,69.0,69,1
2011,0,25240,D.A. Points,69.0,69,1
2011,0,27064,Jhonattan Vegas,69.0,69,1
2011,0,31323,Gary Woodland,69.0,69,1
2011,0,6004,Stephen Ames,70.0,70,1
2011,0,33141,Keegan Bradley,70.0,70,1
2011,0,20593,Greg Chalmers,70.0,70,1
2011,0,1313,Steve Elkington,70.0,70,1
2011,0,28679,Fabián Gómez,70.0,70,1
2011,0,21961,Charles Howell III,70.0,70,1
2011,0,30926,Chris Kirk,70.0,70,1
2011,0,26881,Jarrod Lyle,70.0,70,1
2011,0,1948,Tim Petrovic,70.0,70,1
2011,0,26289,Boo Weekley,70.0,70,1
2011,0,12602,Dean Wilson,70.0,70,1
2011,0,29910,Blake Adams,71.0,71,1
2011,0,32366,Kevin Chappell,71.0,71,1
2011,0,6643,Paul Goydos,71.0,71,1
2011,0,6515,Shaun Micheel,71.0,71,1
2011,0,25834,Daniel Summerhays,71.0,71,1
2011,0,21878,Mark Wilson,71.0,71,1
2011,0,21805,Harrison Frazar,72.0,72,1
2011,0,21350,Ryuji Imada,72.0,72,1
2011,0,6573,Brandt Jobe,72.0,72,1
2011,0,28158,Steve Marino,72.0,72,1
2011,0,28486,Michael Putnam,72.0,72,1
2011,0,27963,Chris Stroud,72.0,72,1
2011,0,28475,Jeff Overton,73.0,73,1
2011,0,24604,Hunter Haas,74.0,74,1
2011,0,27936,Martin Laird,74.0,74,1
2011,0,23788,D.J. Trahan,74.0,74,1
2011,0,33419,Cameron Tringale,74.0,74,1
2011,0,22913,John Rollins,75.0,75,1
2011,0,26679,Kevin Stadler,75.0,75,1
2011,0,10585,Scott McCarron,78.0,78,1
2010,0,23108,Matt Kuchar,63.0,63,1
2010,0,24924,Bill Haas,64.0,64,1
2010,0,23135,Tim Clark,65.0,65,1
2010,0,19846,Brian Gay,65.0,65,1
2010,0,23623,Bo Van Pelt,65.0,65,1
2010,0,11123,Chris Couch,66.0,66,1
2010,0,23638,Brendon de Jonge,66.0,66,1
2010,0,6621,Joe Durant,66.0,66,1
2010,0,26300,Matt Jones,66.0,66,1
2010,0,27797,Derek Lamely,66.0,66,1
2010,0,25396,Kevin Na,66.0,66,1
2010,0,24361,Pat Perez,66.0,66,1
2010,0,6595,Kevin Sutherland,66.0,66,1
2010,0,23788,D.J. Trahan,66.0,66,1
2010,0,25804,Bubba Watson,66.0,66,1
2010,0,10423,Mike Weir,66.0,66,1
2010,0,24846,Ricky Barnes,67.0,67,1
2010,0,27436,Graham DeLaet,67.0,67,1
2010,0,21961,Charles Howell III,67.0,67,1
2010,0,20572,Rod Pampling,67.0,67,1
2010,0,30946,Alex Prugh,67.0,67,1
2010,0,25190,Jeff Quinney,67.0,67,1
2010,0,23325,Vaughn Taylor,67.0,67,1
2010,0,2206,David Toms,67.0,67,1
2010,0,22946,Henrik Bjornstad,68.0,68,1
2010,0,24507,Jason Bohn,68.0,68,1
2010,0,1116,Michael Bradley,68.0,68,1
2010,0,25720,Chad Collins,68.0,68,1
2010,0,21753,Brian Davis,68.0,68,1
2010,0,25686,Jason Dufner,68.0,68,1
2010,0,24490,George McNeill,68.0,68,1
2010,0,27649,Brandt Snedeker,68.0,68,1
2010,0,26679,Kevin Stadler,68.0,68,1
2010,0,27330,Josh Teater,68.0,68,1
2010,0,26392,Chris Wilson,68.0,68,1
2010,0,1313,Steve Elkington,69.0,69,1
2010,0,8725,Tom Gillis,69.0,69,1
2010,0,8537,J.P. Hayes,69.0,69,1
2010,0,26420,Richard Johnson,69.0,69,1
2010,0,1766,Billy Mayfair,69.0,69,1
2010,0,26596,Ryan Moore,69.0,69,1
2010,0,22293,Heath Slocum,69.0,69,1
2010,0,20436,Garrett Willis,69.0,69,1
2010,0,1320,Bob Estes,70.0,70,1
2010,0,21731,Freddie Jacobson,70.0,70,1
2010,0,25345,Carl Pettersson,70.0,70,1
2010,0,20645,John Senden,70.0,70,1
2010,0,26882,Michael Sim,70.0,70,1
2010,0,27214,Kevin Streelman,70.0,70,1
2010,0,32617,Jerod Turner,70.0,70,1
2010,0,20070,Matt Bettencourt,71.0,71,1
2010,0,20593,Greg Chalmers,71.0,71,1
2010,0,27933,John Merrick,71.0,71,1
2010,0,32640,Troy Merritt,71.0,71,1
2010,0,28475,Jeff Overton,71.0,71,1
2010,0,20663,Brenden Pappas,71.0,71,1
2010,0,29221,Webb Simpson,71.0,71,1
2010,0,23307,Roger Tambellini,71.0,71,1
2010,0,8385,Omar Uresti,71.0,71,1
2010,0,6251,Chris DiMarco,72.0,72,1
2010,0,28500,Martin Flores,72.0,72,1
2010,0,21350,Ryuji Imada,72.0,72,1
2010,0,1577,Lee Janzen,72.0,72,1
2010,0,23548,Bill Lunde,72.0,72,1
2010,0,20691,Greg Owen,72.0,72,1
2010,0,23320,Ryan Palmer,72.0,72,1
2010,0,23541,Ben Crane,73.0,73,1
2010,0,21949,Joe Ogilvie,74.0,74,1
2010,0,7749,Brett Quigley,75.0,75,1
2010,0,6643,Paul Goydos,80.0,80,1
2009,0,6004,Stephen Ames,63.0,63,1
2009,0,12510,Chad Campbell,64.0,64,1
2009,0,23108,Matt Kuchar,64.0,64,1
2009,0,23778,Brad Adamonis,65.0,65,1
2009,0,27095,Nick Watney,65.0,65,1
2009,0,12652,Cameron Beckman,66.0,66,1
2009,0,19846,Brian Gay,66.0,66,1
2009,0,6621,Joe Durant,67.0,67,1
2009,0,24924,Bill Haas,67.0,67,1
