RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK
1,0,01378,David Frost,10
2,0,01006,John Adams,8
2,0,01042,Paul Azinger,8
2,0,01219,John Cook,8
2,0,01553,John Huston,8
2,0,01690,Bruce Lietzke,8
7,0,01226,Fred Couples,7
7,0,01306,David Edwards,7
7,0,01385,Jim Gallagher Jr.,7
7,0,01717,Sandy Lyle,7
7,0,01971,Dillard Pruitt,7
7,0,02010,Loren Roberts,7
7,0,06567,Vijay Singh,7
14,0,01014,Fulton Allem,6
14,0,01200,Keith Clearwater,6
14,0,06034,Marco Dawson,6
14,0,01331,Rick Fehr,6
14,0,01418,Bill Glasson,6
14,0,01457,Jay Haas,6
14,0,06012,Greg Kraft,6
14,0,01706,Davis Love III,6
14,0,01887,Mark O'Meara,6
14,0,01926,Steve Pate,6
14,0,01938,David Peoples,6
25,0,01072,Chip Beck,5
25,0,01133,Billy Ray Brown,5
25,0,06124,Patrick Burke,5
25,0,01161,Mark Calcavecchia,5
25,0,01249,John Daly,5
25,0,01313,Steve Elkington,5
25,0,01361,Dan Forsman,5
25,0,01408,Kelly Gibson,5
25,0,01677,Tom Lehman,5
25,0,01724,Jeff Maggert,5
25,0,06090,Jim McGovern,5
25,0,01810,Phil Mickelson,5
25,0,01876,Greg Norman,5
25,0,01905,Joe Ozaki,5
25,0,01945,Kenny Perry,5
25,0,01960,Don Pooley,5
25,0,01968,Nick Price,5
25,0,02101,Joey Sindelar,5
25,0,02133,Craig Stadler,5
25,0,02190,Doug Tewell,5
25,0,02196,Robert Thompson,5
25,0,02246,Duffy Waldorf,5
25,0,02267,D.A. Weibring,5
25,0,02322,Richard Zokol,5
49,0,01035,Tommy Armour III,4
49,0,06010,Brad Bell,4
49,0,01098,Jay Don Blake,4
49,0,01132,Mark Brooks,4
49,0,01196,Brian Claar,4
49,0,01197,Bobby Clampett,4
49,0,01203,Russ Cochran,4
49,0,01214,Frank Conner,4
49,0,01239,Michael Cunning,4
49,0,01261,Jay Delsing,4
49,0,01288,Ed Dougherty,4
49,0,01303,Bob Eastwood,4
49,0,01307,Joel Edwards,4
49,0,01320,Bob Estes,4
49,0,01323,Brad Fabel,4
49,0,01329,Brad Faxon,4
49,0,01388,Robert Gamez,4
49,0,01444,Ken Green,4
49,0,01458,Jerry Haas,4
49,0,01468,Gary Hallberg,4
49,0,01469,Dan Halldorson,4
49,0,01475,Donnie Hammond,4
49,0,06575,Dudley Hart,4
49,0,08537,J.P. Hayes,4
49,0,01499,Mark Hayes,4
49,0,01510,Nolan Henke,4
49,0,01527,Scott Hoch,4
49,0,01549,Mike Hulbert,4
49,0,01577,Lee Janzen,4
49,0,01610,Yoshinori Kaneko,4
49,0,06128,Steve Lamontagne,4
49,0,08277,Greg Lesher,4
49,0,01748,Doug Martin,4
49,0,01755,Dick Mast,4
49,0,01766,Billy Mayfair,4
49,0,01771,Blaine McCallister,4
49,0,01779,Gary McCord,4
49,0,01783,Mark McCumber,4
49,0,01797,Rocco Mediate,4
49,0,01823,Larry Mize,4
49,0,01837,Gil Morgan,4
49,0,01846,Jodie Mudd,4
49,0,01920,Craig Parry,4
49,0,01928,Corey Pavin,4
49,0,01943,Chris Perry,4
49,0,01998,Jack Renner,4
49,0,02007,Larry Rinker,4
49,0,02095,Larry Silveira,4
49,0,02100,Tim Simpson,4
49,0,02104,Jeff Sluman,4
49,0,02111,Mike Smith,4
49,0,02131,Mike Springer,4
49,0,06581,David Sutherland,4
49,0,02185,Lance Ten Broeck,4
49,0,02186,Brian Tennyson,4
49,0,02224,Greg Twiggs,4
49,0,02242,Lanny Wadkins,4
49,0,06072,Greg Whisman,4
49,0,02292,Bob Wolcott,4
49,0,02303,Robert Wrenn,4
109,0,06197,Michael Allen,3
109,0,01024,Billy Andrade,3
109,0,01040,Emlyn Aubrey,3
