YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1988,1,0,2195,Leonard Thompson,30.0,30,1
1988,2,0,2033,Dave Rummells,32.0,32,1
1988,2,0,2146,Payne Stewart,32.0,32,1
1988,4,0,1072,Chip Beck,33.0,33,1
1988,4,0,1226,Fred Couples,33.0,33,1
1988,4,0,1549,Mike Hulbert,33.0,33,1
1988,4,0,1553,John Huston,33.0,33,1
1988,4,0,1725,John Mahaffey,33.0,33,1
1988,4,0,1797,Rocco Mediate,33.0,33,1
1988,10,0,1154,Bill Buttner,34.0,34,1
1988,10,0,1306,David Edwards,34.0,34,1
1988,10,0,1527,Scott Hoch,34.0,34,1
1988,10,0,1569,Peter Jacobsen,34.0,34,1
1988,10,0,1648,Billy Kratzert,34.0,34,1
1988,10,0,1690,Bruce Lietzke,34.0,34,1
1988,10,0,1837,Gil Morgan,34.0,34,1
1988,10,0,1887,Mark O'Meara,34.0,34,1
1988,10,0,1928,Corey Pavin,34.0,34,1
1988,10,0,1996,Mike Reid,34.0,34,1
1988,10,0,2159,Curtis Strange,34.0,34,1
1988,10,0,2186,Brian Tennyson,34.0,34,1
1988,10,0,2241,Bobby Wadkins,34.0,34,1
1988,10,0,2242,Lanny Wadkins,34.0,34,1
1988,24,0,1157,Tom Byrum,35.0,35,1
1988,24,0,1200,Keith Clearwater,35.0,35,1
1988,24,0,1346,Ed Fiori,35.0,35,1
1988,24,0,1457,Jay Haas,35.0,35,1
1988,24,0,1723,Andrew Magee,35.0,35,1
1988,24,0,1891,David Ogrin,35.0,35,1
1988,24,0,1984,Sam Randolph,35.0,35,1
1988,24,0,2049,Gene Sauers,35.0,35,1
1988,24,0,2190,Doug Tewell,35.0,35,1
1988,24,0,2223,Bob Tway,35.0,35,1
1988,24,0,2303,Robert Wrenn,35.0,35,1
1988,35,0,1098,Jay Don Blake,36.0,36,1
1988,35,0,1156,Curt Byrum,36.0,36,1
1988,35,0,1235,Ben Crenshaw,36.0,36,1
1988,35,0,1355,Raymond Floyd,36.0,36,1
1988,35,0,1378,David Frost,36.0,36,1
1988,35,0,1390,Buddy Gardner,36.0,36,1
1988,35,0,1414,Bob Gilder,36.0,36,1
1988,35,0,1475,Donnie Hammond,36.0,36,1
1988,35,0,1706,Davis Love III,36.0,36,1
1988,35,0,1717,Sandy Lyle,36.0,36,1
1988,35,0,1945,Kenny Perry,36.0,36,1
1988,35,0,1986,Joey Rassett,36.0,36,1
1988,35,0,2321,Fuzzy Zoeller,36.0,36,1
1988,48,0,1035,Tommy Armour III,37.0,37,1
1988,48,0,1042,Paul Azinger,37.0,37,1
1988,48,0,1219,John Cook,37.0,37,1
